yr,r,g,units,value
1997,fl,art,billions of us dollars (USD),0.148305
1997,fl,bnk,billions of us dollars (USD),0.904603
1997,fl,brd,billions of us dollars (USD),1.535562
1997,fl,cep,billions of us dollars (USD),3.943978
1997,fl,che,billions of us dollars (USD),3.943978
1997,fl,com,billions of us dollars (USD),1.535562
1997,fl,con,billions of us dollars (USD),3.158547
1997,fl,dat,billions of us dollars (USD),1.535562
1997,fl,edu,billions of us dollars (USD),11.599453
1997,fl,eec,billions of us dollars (USD),3.943978
1997,fl,fdd,billions of us dollars (USD),3.784796
1997,fl,fen,billions of us dollars (USD),3.784796
1997,fl,fin,billions of us dollars (USD),0.904603
1997,fl,fmt,billions of us dollars (USD),3.943978
1997,fl,fnd,billions of us dollars (USD),3.784796
1997,fl,fof,billions of us dollars (USD),0.148305
1997,fl,fpd,billions of us dollars (USD),3.943978
1997,fl,gmt,billions of us dollars (USD),3.943978
1997,fl,grd,billions of us dollars (USD),3.158547
1997,fl,hos,billions of us dollars (USD),0.551166
1997,fl,hou,billions of us dollars (USD),1.535562
1997,fl,ins,billions of us dollars (USD),0.904603
1997,fl,leg,billions of us dollars (USD),1.535562
1997,fl,man,billions of us dollars (USD),1.535562
1997,fl,mch,billions of us dollars (USD),3.943978
1997,fl,min,billions of us dollars (USD),1.103741
1997,fl,mmf,billions of us dollars (USD),3.943978
1997,fl,mot,billions of us dollars (USD),3.943978
1997,fl,mov,billions of us dollars (USD),1.535562
1997,fl,mvt,billions of us dollars (USD),3.943978
1997,fl,nmp,billions of us dollars (USD),3.943978
1997,fl,nrs,billions of us dollars (USD),1.850393
1997,fl,oil,billions of us dollars (USD),1.103741
1997,fl,ore,billions of us dollars (USD),1.535562
1997,fl,osv,billions of us dollars (USD),3.943978
1997,fl,ote,billions of us dollars (USD),3.943978
1997,fl,oth,billions of us dollars (USD),3.943978
1997,fl,otr,billions of us dollars (USD),3.158547
1997,fl,ott,billions of us dollars (USD),3.943978
1997,fl,pet,billions of us dollars (USD),3.943978
1997,fl,pip,billions of us dollars (USD),3.158547
1997,fl,pla,billions of us dollars (USD),3.943978
1997,fl,pmt,billions of us dollars (USD),3.943978
1997,fl,ppd,billions of us dollars (USD),7.692925
1997,fl,pri,billions of us dollars (USD),7.692925
1997,fl,pub,billions of us dollars (USD),1.535562
1997,fl,rec,billions of us dollars (USD),0.148305
1997,fl,rnt,billions of us dollars (USD),1.535562
1997,fl,sec,billions of us dollars (USD),0.904603
1997,fl,sle,billions of us dollars (USD),3.784796
1997,fl,slg,billions of us dollars (USD),3.784796
1997,fl,smn,billions of us dollars (USD),1.103741
1997,fl,soc,billions of us dollars (USD),7.692925
1997,fl,tex,billions of us dollars (USD),7.692925
1997,fl,trk,billions of us dollars (USD),3.158547
1997,fl,trn,billions of us dollars (USD),3.158547
1997,fl,tsv,billions of us dollars (USD),1.535562
1997,fl,use,billions of us dollars (USD),3.943978
1997,fl,uti,billions of us dollars (USD),0.08033
1997,fl,wht,billions of us dollars (USD),3.943978
1997,fl,wpd,billions of us dollars (USD),7.692925
1997,fl,wrh,billions of us dollars (USD),1.535562
1997,fl,wst,billions of us dollars (USD),7.692925
1997,fl,wtt,billions of us dollars (USD),3.158547
1997,ga,adm,billions of us dollars (USD),0.487432
1997,ga,agr,billions of us dollars (USD),0.373421
1997,ga,air,billions of us dollars (USD),1.083616
1997,ga,alt,billions of us dollars (USD),5.334599
1997,ga,amb,billions of us dollars (USD),0.691605
1997,ga,amd,billions of us dollars (USD),0.169144
1997,ga,art,billions of us dollars (USD),0.169144
1997,ga,bnk,billions of us dollars (USD),0.385469
1997,ga,brd,billions of us dollars (USD),0.487432
1997,ga,cep,billions of us dollars (USD),1.278537
1997,ga,che,billions of us dollars (USD),1.278537
1997,ga,com,billions of us dollars (USD),0.487432
1997,ga,con,billions of us dollars (USD),1.083616
1997,ga,dat,billions of us dollars (USD),0.487432
1997,ga,edu,billions of us dollars (USD),8.93802
1997,ga,eec,billions of us dollars (USD),1.278537
1997,ga,fdd,billions of us dollars (USD),1.541435
1997,ga,fen,billions of us dollars (USD),1.541435
1997,ga,fin,billions of us dollars (USD),0.385469
1997,ga,fmt,billions of us dollars (USD),1.278537
1997,ga,fnd,billions of us dollars (USD),1.541435
1997,ga,fof,billions of us dollars (USD),0.169144
1997,ga,fpd,billions of us dollars (USD),1.278537
1997,ga,gmt,billions of us dollars (USD),1.278537
1997,ga,grd,billions of us dollars (USD),1.083616
1997,ga,hos,billions of us dollars (USD),0.652117
1997,ga,hou,billions of us dollars (USD),0.487432
1997,ga,ins,billions of us dollars (USD),0.385469
1997,ga,leg,billions of us dollars (USD),0.487432
1997,ga,man,billions of us dollars (USD),0.487432
1997,ga,mch,billions of us dollars (USD),1.278537
1997,ga,min,billions of us dollars (USD),0.373421
1997,ga,mmf,billions of us dollars (USD),1.278537
1997,ga,mot,billions of us dollars (USD),1.278537
1997,ga,mov,billions of us dollars (USD),0.487432
1997,ga,mvt,billions of us dollars (USD),1.278537
1997,ga,nmp,billions of us dollars (USD),1.278537
1997,ga,nrs,billions of us dollars (USD),0.691605
1997,ga,oil,billions of us dollars (USD),0.373421
1997,ga,ore,billions of us dollars (USD),0.487432
1997,ga,osv,billions of us dollars (USD),1.278537
1997,ga,ote,billions of us dollars (USD),1.278537
1997,ga,oth,billions of us dollars (USD),1.278537
1997,ga,otr,billions of us dollars (USD),1.083616
1997,ga,ott,billions of us dollars (USD),1.278537
1997,ga,pet,billions of us dollars (USD),1.278537
1997,ga,pip,billions of us dollars (USD),1.083616
1997,ga,pla,billions of us dollars (USD),1.278537
1997,ga,pmt,billions of us dollars (USD),1.278537
1997,ga,ppd,billions of us dollars (USD),5.334599
1997,ga,pri,billions of us dollars (USD),5.334599
1997,ga,pub,billions of us dollars (USD),0.487432
1997,ga,rec,billions of us dollars (USD),0.169144
1997,ga,rnt,billions of us dollars (USD),0.487432
1997,ga,sec,billions of us dollars (USD),0.385469
1997,ga,sle,billions of us dollars (USD),1.541435
1997,ga,slg,billions of us dollars (USD),1.541435
1997,ga,smn,billions of us dollars (USD),0.373421
1997,ga,soc,billions of us dollars (USD),5.334599
1997,ga,tex,billions of us dollars (USD),5.334599
1997,ga,trk,billions of us dollars (USD),1.083616
1997,ga,trn,billions of us dollars (USD),1.083616
1997,ga,tsv,billions of us dollars (USD),0.487432
1997,ga,use,billions of us dollars (USD),1.278537
1997,ga,wht,billions of us dollars (USD),1.278537
1997,ga,wpd,billions of us dollars (USD),5.334599
1997,ga,wrh,billions of us dollars (USD),0.487432
1997,ga,wst,billions of us dollars (USD),5.334599
1997,ga,wtt,billions of us dollars (USD),1.083616
1997,hi,adm,billions of us dollars (USD),0.248081
1997,hi,agr,billions of us dollars (USD),0.071097
1997,hi,air,billions of us dollars (USD),0.321658
1997,hi,alt,billions of us dollars (USD),0.983336
1997,hi,amb,billions of us dollars (USD),0.276988
1997,hi,amd,billions of us dollars (USD),0.144309
1997,hi,art,billions of us dollars (USD),0.144309
1997,hi,bnk,billions of us dollars (USD),0.328297
1997,hi,brd,billions of us dollars (USD),0.248081
1997,hi,cep,billions of us dollars (USD),1.117966
1997,hi,che,billions of us dollars (USD),1.117966
1997,hi,com,billions of us dollars (USD),0.248081
1997,hi,con,billions of us dollars (USD),0.321658
1997,hi,dat,billions of us dollars (USD),0.248081
1997,hi,edu,billions of us dollars (USD),1.557019
1997,hi,eec,billions of us dollars (USD),1.117966
1997,hi,fdd,billions of us dollars (USD),0.38287
1997,hi,fen,billions of us dollars (USD),0.38287
1997,hi,fin,billions of us dollars (USD),0.328297
1997,hi,fmt,billions of us dollars (USD),1.117966
1997,hi,fnd,billions of us dollars (USD),0.38287
1997,hi,fof,billions of us dollars (USD),0.144309
1997,hi,fpd,billions of us dollars (USD),1.117966
1997,hi,gmt,billions of us dollars (USD),1.117966
1997,hi,grd,billions of us dollars (USD),0.321658
1997,hi,hos,billions of us dollars (USD),0.237641
1997,hi,hou,billions of us dollars (USD),0.248081
1997,hi,ins,billions of us dollars (USD),0.328297
1997,hi,leg,billions of us dollars (USD),0.248081
1997,hi,man,billions of us dollars (USD),0.248081
1997,hi,mch,billions of us dollars (USD),1.117966
1997,hi,min,billions of us dollars (USD),0.071097
1997,hi,mmf,billions of us dollars (USD),1.117966
1997,hi,mot,billions of us dollars (USD),1.117966
1997,hi,mov,billions of us dollars (USD),0.248081
1997,hi,mvt,billions of us dollars (USD),1.117966
1997,hi,nmp,billions of us dollars (USD),1.117966
1997,hi,nrs,billions of us dollars (USD),0.276988
1997,hi,oil,billions of us dollars (USD),0.071097
1997,hi,ore,billions of us dollars (USD),0.248081
1997,hi,osv,billions of us dollars (USD),1.117966
1997,hi,ote,billions of us dollars (USD),1.117966
1997,hi,oth,billions of us dollars (USD),1.117966
1997,hi,otr,billions of us dollars (USD),0.321658
1997,hi,ott,billions of us dollars (USD),1.117966
1997,hi,pet,billions of us dollars (USD),1.117966
1997,hi,pip,billions of us dollars (USD),0.321658
1997,hi,pla,billions of us dollars (USD),1.117966
1997,hi,pmt,billions of us dollars (USD),1.117966
1997,hi,ppd,billions of us dollars (USD),0.983336
1997,hi,pri,billions of us dollars (USD),0.983336
1997,hi,pub,billions of us dollars (USD),0.248081
1997,hi,rec,billions of us dollars (USD),0.144309
1997,hi,rnt,billions of us dollars (USD),0.248081
1997,hi,sec,billions of us dollars (USD),0.328297
1997,hi,sle,billions of us dollars (USD),0.38287
1997,hi,slg,billions of us dollars (USD),0.38287
1997,hi,smn,billions of us dollars (USD),0.071097
1997,hi,soc,billions of us dollars (USD),0.983336
1997,hi,tex,billions of us dollars (USD),0.983336
1997,hi,trk,billions of us dollars (USD),0.321658
1997,hi,trn,billions of us dollars (USD),0.321658
1997,hi,tsv,billions of us dollars (USD),0.248081
1997,hi,use,billions of us dollars (USD),1.117966
1997,hi,uti,billions of us dollars (USD),0.000235
1997,hi,wht,billions of us dollars (USD),1.117966
1997,hi,wpd,billions of us dollars (USD),0.983336
1997,hi,wrh,billions of us dollars (USD),0.248081
1997,hi,wst,billions of us dollars (USD),0.983336
1997,hi,wtt,billions of us dollars (USD),0.321658
1997,ia,adm,billions of us dollars (USD),0.311779
1997,ia,agr,billions of us dollars (USD),0.212175
1997,ia,air,billions of us dollars (USD),1.094526
1997,ia,alt,billions of us dollars (USD),1.737531
1997,ia,amb,billions of us dollars (USD),0.185579
1997,ia,amd,billions of us dollars (USD),0.018205
1997,ia,art,billions of us dollars (USD),0.018205
1997,ia,bnk,billions of us dollars (USD),0.114458
1997,ia,brd,billions of us dollars (USD),0.311779
1997,ia,cep,billions of us dollars (USD),0.600559
1997,ia,che,billions of us dollars (USD),0.600559
1997,ia,com,billions of us dollars (USD),0.311779
1997,ia,con,billions of us dollars (USD),1.094526
1997,ia,dat,billions of us dollars (USD),0.311779
1997,ia,edu,billions of us dollars (USD),3.594533
1997,ia,eec,billions of us dollars (USD),0.600559
1997,ia,fbp,billions of us dollars (USD),0.062194
1997,ia,fbt,billions of us dollars (USD),0.062194
1997,ia,fdd,billions of us dollars (USD),0.570837
1997,ia,fen,billions of us dollars (USD),0.570837
1997,ia,fin,billions of us dollars (USD),0.114458
1997,ia,fmt,billions of us dollars (USD),0.600559
1997,ia,fnd,billions of us dollars (USD),0.570837
1997,ia,fof,billions of us dollars (USD),0.018205
1997,ia,fpd,billions of us dollars (USD),0.600559
1997,ia,gmt,billions of us dollars (USD),0.600559
1997,ia,grd,billions of us dollars (USD),1.094526
1997,ia,hos,billions of us dollars (USD),0.493587
1997,ia,hou,billions of us dollars (USD),0.311779
1997,ia,ins,billions of us dollars (USD),0.114458
1997,ia,leg,billions of us dollars (USD),0.311779
1997,ia,man,billions of us dollars (USD),0.311779
1997,ia,mch,billions of us dollars (USD),0.600559
1997,ia,min,billions of us dollars (USD),0.212175
1997,ia,mmf,billions of us dollars (USD),0.600559
1997,ia,mot,billions of us dollars (USD),0.600559
1997,ia,mov,billions of us dollars (USD),0.311779
1997,ia,mvt,billions of us dollars (USD),0.600559
1997,ia,nmp,billions of us dollars (USD),0.600559
1997,ia,nrs,billions of us dollars (USD),0.185579
1997,ia,oil,billions of us dollars (USD),0.212175
1997,ia,ore,billions of us dollars (USD),0.311779
1997,ia,osv,billions of us dollars (USD),0.600559
1997,ia,ote,billions of us dollars (USD),0.600559
1997,ia,oth,billions of us dollars (USD),0.600559
1997,ia,otr,billions of us dollars (USD),1.094526
1997,ia,ott,billions of us dollars (USD),0.600559
1997,ia,pet,billions of us dollars (USD),0.600559
1997,ia,pip,billions of us dollars (USD),1.094526
1997,ia,pla,billions of us dollars (USD),0.600559
1997,ia,pmt,billions of us dollars (USD),0.600559
1997,ia,ppd,billions of us dollars (USD),1.737531
1997,ia,pri,billions of us dollars (USD),1.737531
1997,ia,pub,billions of us dollars (USD),0.311779
1997,ia,rec,billions of us dollars (USD),0.018205
1997,ia,res,billions of us dollars (USD),0.062194
1997,ia,rnt,billions of us dollars (USD),0.311779
1997,ia,sec,billions of us dollars (USD),0.114458
1997,ia,sle,billions of us dollars (USD),0.570837
1997,ia,slg,billions of us dollars (USD),0.570837
1997,ia,smn,billions of us dollars (USD),0.212175
1997,ia,soc,billions of us dollars (USD),1.737531
1997,ia,tex,billions of us dollars (USD),1.737531
1997,ia,trk,billions of us dollars (USD),1.094526
1997,ia,trn,billions of us dollars (USD),1.094526
1997,ia,tsv,billions of us dollars (USD),0.311779
1997,ia,use,billions of us dollars (USD),0.600559
1997,ia,wht,billions of us dollars (USD),0.600559
1997,ia,wpd,billions of us dollars (USD),1.737531
1997,ia,wrh,billions of us dollars (USD),0.311779
1997,ia,wst,billions of us dollars (USD),1.737531
1997,ia,wtt,billions of us dollars (USD),1.094526
1997,id,adm,billions of us dollars (USD),0.118619
1997,id,agr,billions of us dollars (USD),0.11591
1997,id,air,billions of us dollars (USD),0.396677
1997,id,alt,billions of us dollars (USD),0.599005
1997,id,amb,billions of us dollars (USD),0.092562
1997,id,amd,billions of us dollars (USD),0.020473
1997,id,art,billions of us dollars (USD),0.020473
1997,id,bnk,billions of us dollars (USD),0.102251
1997,id,brd,billions of us dollars (USD),0.118619
1997,id,cep,billions of us dollars (USD),0.286809
1997,id,che,billions of us dollars (USD),0.286809
1997,id,com,billions of us dollars (USD),0.118619
1997,id,con,billions of us dollars (USD),0.396677
1997,id,dat,billions of us dollars (USD),0.118619
1997,id,edu,billions of us dollars (USD),1.345736
1997,id,eec,billions of us dollars (USD),0.286809
1997,id,fbp,billions of us dollars (USD),0.038612
1997,id,fbt,billions of us dollars (USD),0.038612
1997,id,fdd,billions of us dollars (USD),0.253376
1997,id,fen,billions of us dollars (USD),0.253376
1997,id,fin,billions of us dollars (USD),0.102251
1997,id,fmt,billions of us dollars (USD),0.286809
1997,id,fnd,billions of us dollars (USD),0.253376
1997,id,fof,billions of us dollars (USD),0.020473
1997,id,fpd,billions of us dollars (USD),0.286809
1997,id,gmt,billions of us dollars (USD),0.286809
1997,id,grd,billions of us dollars (USD),0.396677
1997,id,hos,billions of us dollars (USD),0.037764
1997,id,hou,billions of us dollars (USD),0.118619
1997,id,ins,billions of us dollars (USD),0.102251
1997,id,leg,billions of us dollars (USD),0.118619
1997,id,man,billions of us dollars (USD),0.118619
1997,id,mch,billions of us dollars (USD),0.286809
1997,id,min,billions of us dollars (USD),0.11591
1997,id,mmf,billions of us dollars (USD),0.286809
1997,id,mot,billions of us dollars (USD),0.286809
1997,id,mov,billions of us dollars (USD),0.118619
1997,id,mvt,billions of us dollars (USD),0.286809
1997,id,nmp,billions of us dollars (USD),0.286809
1997,id,nrs,billions of us dollars (USD),0.092562
1997,id,oil,billions of us dollars (USD),0.11591
1997,id,ore,billions of us dollars (USD),0.118619
1997,id,osv,billions of us dollars (USD),0.286809
1997,id,ote,billions of us dollars (USD),0.286809
1997,id,oth,billions of us dollars (USD),0.286809
1997,id,otr,billions of us dollars (USD),0.396677
1997,id,ott,billions of us dollars (USD),0.286809
1997,id,pet,billions of us dollars (USD),0.286809
1997,id,pip,billions of us dollars (USD),0.396677
1997,id,pla,billions of us dollars (USD),0.286809
1997,id,pmt,billions of us dollars (USD),0.286809
1997,id,ppd,billions of us dollars (USD),0.599005
1997,id,pri,billions of us dollars (USD),0.599005
1997,id,pub,billions of us dollars (USD),0.118619
1997,id,rec,billions of us dollars (USD),0.020473
1997,id,res,billions of us dollars (USD),0.038612
1997,id,rnt,billions of us dollars (USD),0.118619
1997,id,sec,billions of us dollars (USD),0.102251
1997,id,sle,billions of us dollars (USD),0.253376
