yr,r,g,units,value
2013,az,pub,billions of us dollars (USD),14.5734
2013,az,rec,billions of us dollars (USD),7.6079
2013,az,res,billions of us dollars (USD),15.4783
2013,az,rnt,billions of us dollars (USD),7.6079
2013,az,sec,billions of us dollars (USD),11.6586
2013,az,sle,billions of us dollars (USD),18.5052
2013,az,slg,billions of us dollars (USD),18.5052
2013,az,smn,billions of us dollars (USD),16.3751
2013,az,soc,billions of us dollars (USD),32.8288
2013,az,tex,billions of us dollars (USD),6.7916
2013,az,trk,billions of us dollars (USD),6.9246
2013,az,trn,billions of us dollars (USD),6.9246
2013,az,tsv,billions of us dollars (USD),14.5734
2013,az,use,billions of us dollars (USD),18.5052
2013,az,uti,billions of us dollars (USD),39.6022
2013,az,wht,billions of us dollars (USD),4.0486
2013,az,wpd,billions of us dollars (USD),5.086
2013,az,wrh,billions of us dollars (USD),14.5734
2013,az,wst,billions of us dollars (USD),39.6022
2013,az,wtt,billions of us dollars (USD),6.9246
2013,ca,adm,billions of us dollars (USD),114.8605
2013,ca,agr,billions of us dollars (USD),102.6847
2013,ca,air,billions of us dollars (USD),53.5738
2013,ca,alt,billions of us dollars (USD),46.5699
2013,ca,amb,billions of us dollars (USD),222.3457
2013,ca,amd,billions of us dollars (USD),53.4693
2013,ca,art,billions of us dollars (USD),53.4693
2013,ca,bnk,billions of us dollars (USD),101.6302
2013,ca,brd,billions of us dollars (USD),114.8605
2013,ca,cep,billions of us dollars (USD),47.4481
2013,ca,che,billions of us dollars (USD),22.6682
2013,ca,com,billions of us dollars (USD),114.8605
2013,ca,con,billions of us dollars (USD),22.6682
2013,ca,dat,billions of us dollars (USD),114.8605
2013,ca,edu,billions of us dollars (USD),962.411
2013,ca,eec,billions of us dollars (USD),47.4481
2013,ca,fbp,billions of us dollars (USD),102.6847
2013,ca,fbt,billions of us dollars (USD),102.6847
2013,ca,fdd,billions of us dollars (USD),170.7909
2013,ca,fen,billions of us dollars (USD),170.7909
2013,ca,fin,billions of us dollars (USD),101.6302
2013,ca,fmt,billions of us dollars (USD),22.6682
2013,ca,fnd,billions of us dollars (USD),170.7909
2013,ca,fof,billions of us dollars (USD),47.4481
2013,ca,fpd,billions of us dollars (USD),29.7316
2013,ca,gmt,billions of us dollars (USD),95.9311
2013,ca,grd,billions of us dollars (USD),53.5738
2013,ca,hos,billions of us dollars (USD),222.3457
2013,ca,hou,billions of us dollars (USD),318.4541
2013,ca,ins,billions of us dollars (USD),101.6302
2013,ca,leg,billions of us dollars (USD),114.8605
2013,ca,man,billions of us dollars (USD),114.8605
2013,ca,mch,billions of us dollars (USD),22.6682
2013,ca,min,billions of us dollars (USD),40.117
2013,ca,mmf,billions of us dollars (USD),22.6682
2013,ca,mot,billions of us dollars (USD),44.1191
2013,ca,mov,billions of us dollars (USD),114.8605
2013,ca,mvt,billions of us dollars (USD),44.1191
2013,ca,nmp,billions of us dollars (USD),22.6682
2013,ca,nrs,billions of us dollars (USD),222.3457
2013,ca,oil,billions of us dollars (USD),40.117
2013,ca,ore,billions of us dollars (USD),318.4541
2013,ca,osv,billions of us dollars (USD),114.8605
2013,ca,ote,billions of us dollars (USD),44.1191
2013,ca,oth,billions of us dollars (USD),170.7909
2013,ca,otr,billions of us dollars (USD),53.5738
2013,ca,ott,billions of us dollars (USD),95.9311
2013,ca,pet,billions of us dollars (USD),22.6682
2013,ca,pip,billions of us dollars (USD),53.5738
2013,ca,pla,billions of us dollars (USD),22.6682
2013,ca,pmt,billions of us dollars (USD),22.6682
2013,ca,ppd,billions of us dollars (USD),22.6682
2013,ca,pri,billions of us dollars (USD),22.6682
2013,ca,pub,billions of us dollars (USD),114.8605
2013,ca,rec,billions of us dollars (USD),53.4693
2013,ca,res,billions of us dollars (USD),98.0773
2013,ca,rnt,billions of us dollars (USD),53.4693
2013,ca,sec,billions of us dollars (USD),101.6302
2013,ca,sle,billions of us dollars (USD),170.7909
2013,ca,slg,billions of us dollars (USD),170.7909
2013,ca,smn,billions of us dollars (USD),95.9311
2013,ca,soc,billions of us dollars (USD),222.3457
2013,ca,tex,billions of us dollars (USD),46.5699
2013,ca,trk,billions of us dollars (USD),53.5738
2013,ca,trn,billions of us dollars (USD),53.5738
2013,ca,tsv,billions of us dollars (USD),114.8605
2013,ca,use,billions of us dollars (USD),170.7909
2013,ca,uti,billions of us dollars (USD),318.4541
2013,ca,wht,billions of us dollars (USD),22.6682
2013,ca,wpd,billions of us dollars (USD),29.7316
2013,ca,wrh,billions of us dollars (USD),114.8605
2013,ca,wst,billions of us dollars (USD),318.4541
2013,ca,wtt,billions of us dollars (USD),53.5738
2013,co,adm,billions of us dollars (USD),16.7881
2013,co,agr,billions of us dollars (USD),15.2536
2013,co,air,billions of us dollars (USD),7.6452
2013,co,alt,billions of us dollars (USD),5.7094
2013,co,amb,billions of us dollars (USD),28.1308
2013,co,amd,billions of us dollars (USD),9.9795
2013,co,art,billions of us dollars (USD),9.9795
2013,co,bnk,billions of us dollars (USD),12.8088
2013,co,brd,billions of us dollars (USD),16.7881
2013,co,cep,billions of us dollars (USD),5.7507
2013,co,che,billions of us dollars (USD),3.2388
2013,co,com,billions of us dollars (USD),16.7881
2013,co,con,billions of us dollars (USD),3.2388
2013,co,dat,billions of us dollars (USD),16.7881
2013,co,edu,billions of us dollars (USD),127.906
2013,co,eec,billions of us dollars (USD),5.7507
2013,co,fbp,billions of us dollars (USD),15.2536
2013,co,fbt,billions of us dollars (USD),15.2536
2013,co,fdd,billions of us dollars (USD),19.7772
2013,co,fen,billions of us dollars (USD),19.7772
2013,co,fin,billions of us dollars (USD),12.8088
2013,co,fmt,billions of us dollars (USD),3.2388
2013,co,fnd,billions of us dollars (USD),19.7772
2013,co,fof,billions of us dollars (USD),5.7507
2013,co,fpd,billions of us dollars (USD),5.062
2013,co,gmt,billions of us dollars (USD),12.9459
2013,co,grd,billions of us dollars (USD),7.6452
2013,co,hos,billions of us dollars (USD),28.1308
2013,co,hou,billions of us dollars (USD),37.847
2013,co,ins,billions of us dollars (USD),12.8088
2013,co,leg,billions of us dollars (USD),16.7881
2013,co,man,billions of us dollars (USD),16.7881
2013,co,mch,billions of us dollars (USD),3.2388
2013,co,min,billions of us dollars (USD),6.0028
2013,co,mmf,billions of us dollars (USD),3.2388
2013,co,mot,billions of us dollars (USD),6.1947
2013,co,mov,billions of us dollars (USD),16.7881
2013,co,mvt,billions of us dollars (USD),6.1947
2013,co,nmp,billions of us dollars (USD),3.2388
2013,co,nrs,billions of us dollars (USD),28.1308
2013,co,oil,billions of us dollars (USD),6.0028
2013,co,ore,billions of us dollars (USD),37.847
2013,co,osv,billions of us dollars (USD),16.7881
2013,co,ote,billions of us dollars (USD),6.1947
2013,co,oth,billions of us dollars (USD),19.7772
2013,co,otr,billions of us dollars (USD),7.6452
2013,co,ott,billions of us dollars (USD),12.9459
2013,co,pet,billions of us dollars (USD),3.2388
2013,co,pip,billions of us dollars (USD),7.6452
2013,co,pla,billions of us dollars (USD),3.2388
2013,co,pmt,billions of us dollars (USD),3.2388
2013,co,ppd,billions of us dollars (USD),3.2388
2013,co,pri,billions of us dollars (USD),3.2388
2013,co,pub,billions of us dollars (USD),16.7881
2013,co,rec,billions of us dollars (USD),9.9795
2013,co,res,billions of us dollars (USD),14.7066
2013,co,rnt,billions of us dollars (USD),9.9795
2013,co,sec,billions of us dollars (USD),12.8088
2013,co,sle,billions of us dollars (USD),19.7772
2013,co,slg,billions of us dollars (USD),19.7772
2013,co,smn,billions of us dollars (USD),12.9459
2013,co,soc,billions of us dollars (USD),28.1308
2013,co,tex,billions of us dollars (USD),5.7094
2013,co,trk,billions of us dollars (USD),7.6452
2013,co,trn,billions of us dollars (USD),7.6452
2013,co,tsv,billions of us dollars (USD),16.7881
2013,co,use,billions of us dollars (USD),19.7772
2013,co,uti,billions of us dollars (USD),37.847
2013,co,wht,billions of us dollars (USD),3.2388
2013,co,wpd,billions of us dollars (USD),5.062
2013,co,wrh,billions of us dollars (USD),16.7881
2013,co,wst,billions of us dollars (USD),37.847
2013,co,wtt,billions of us dollars (USD),7.6452
2013,ct,adm,billions of us dollars (USD),15.1373
2013,ct,agr,billions of us dollars (USD),11.093
2013,ct,air,billions of us dollars (USD),5.7955
2013,ct,alt,billions of us dollars (USD),4.474
2013,ct,amb,billions of us dollars (USD),25.166
2013,ct,amd,billions of us dollars (USD),6.1363
2013,ct,art,billions of us dollars (USD),6.1363
2013,ct,bnk,billions of us dollars (USD),14.7984
2013,ct,brd,billions of us dollars (USD),15.1373
2013,ct,cep,billions of us dollars (USD),4.1057
2013,ct,che,billions of us dollars (USD),2.4434
2013,ct,com,billions of us dollars (USD),15.1373
2013,ct,con,billions of us dollars (USD),2.4434
2013,ct,dat,billions of us dollars (USD),15.1373
2013,ct,edu,billions of us dollars (USD),107.0608
2013,ct,eec,billions of us dollars (USD),4.1057
2013,ct,fbp,billions of us dollars (USD),11.093
2013,ct,fbt,billions of us dollars (USD),11.093
2013,ct,fdd,billions of us dollars (USD),21.7216
2013,ct,fen,billions of us dollars (USD),21.7216
2013,ct,fin,billions of us dollars (USD),14.7984
2013,ct,fmt,billions of us dollars (USD),2.4434
2013,ct,fnd,billions of us dollars (USD),21.7216
2013,ct,fof,billions of us dollars (USD),4.1057
2013,ct,fpd,billions of us dollars (USD),3.641
2013,ct,gmt,billions of us dollars (USD),13.4407
2013,ct,grd,billions of us dollars (USD),5.7955
2013,ct,hos,billions of us dollars (USD),25.166
2013,ct,hou,billions of us dollars (USD),31.8065
2013,ct,ins,billions of us dollars (USD),14.7984
2013,ct,leg,billions of us dollars (USD),15.1373
2013,ct,man,billions of us dollars (USD),15.1373
2013,ct,mch,billions of us dollars (USD),2.4434
2013,ct,min,billions of us dollars (USD),4.6491
2013,ct,mmf,billions of us dollars (USD),2.4434
2013,ct,mot,billions of us dollars (USD),4.9736
2013,ct,mov,billions of us dollars (USD),15.1373
2013,ct,mvt,billions of us dollars (USD),4.9736
2013,ct,nmp,billions of us dollars (USD),2.4434
2013,ct,nrs,billions of us dollars (USD),25.166
2013,ct,oil,billions of us dollars (USD),4.6491
2013,ct,ore,billions of us dollars (USD),31.8065
2013,ct,osv,billions of us dollars (USD),15.1373
2013,ct,ote,billions of us dollars (USD),4.9736
2013,ct,oth,billions of us dollars (USD),21.7216
2013,ct,otr,billions of us dollars (USD),5.7955
2013,ct,ott,billions of us dollars (USD),13.4407
2013,ct,pet,billions of us dollars (USD),2.4434
2013,ct,pip,billions of us dollars (USD),5.7955
2013,ct,pla,billions of us dollars (USD),2.4434
2013,ct,pmt,billions of us dollars (USD),2.4434
2013,ct,ppd,billions of us dollars (USD),2.4434
2013,ct,pri,billions of us dollars (USD),2.4434
2013,ct,pub,billions of us dollars (USD),15.1373
2013,ct,rec,billions of us dollars (USD),6.1363
2013,ct,res,billions of us dollars (USD),8.2207
2013,ct,rnt,billions of us dollars (USD),6.1363
2013,ct,sec,billions of us dollars (USD),14.7984
2013,ct,sle,billions of us dollars (USD),21.7216
2013,ct,slg,billions of us dollars (USD),21.7216
2013,ct,smn,billions of us dollars (USD),13.4407
2013,ct,soc,billions of us dollars (USD),25.166
2013,ct,tex,billions of us dollars (USD),4.474
2013,ct,trk,billions of us dollars (USD),5.7955
2013,ct,trn,billions of us dollars (USD),5.7955
2013,ct,tsv,billions of us dollars (USD),15.1373
2013,ct,use,billions of us dollars (USD),21.7216
2013,ct,uti,billions of us dollars (USD),31.8065
2013,ct,wht,billions of us dollars (USD),2.4434
2013,ct,wpd,billions of us dollars (USD),3.641
2013,ct,wrh,billions of us dollars (USD),15.1373
2013,ct,wst,billions of us dollars (USD),31.8065
2013,ct,wtt,billions of us dollars (USD),5.7955
2013,dc,adm,billions of us dollars (USD),7.364
2013,dc,agr,billions of us dollars (USD),2.4025
2013,dc,air,billions of us dollars (USD),1.0688
2013,dc,alt,billions of us dollars (USD),0.9187
2013,dc,amb,billions of us dollars (USD),6.1127
2013,dc,amd,billions of us dollars (USD),1.2135
2013,dc,art,billions of us dollars (USD),1.2135
2013,dc,bnk,billions of us dollars (USD),2.631
2013,dc,brd,billions of us dollars (USD),7.364
2013,dc,cep,billions of us dollars (USD),0.6291
2013,dc,che,billions of us dollars (USD),0.5075
2013,dc,com,billions of us dollars (USD),7.364
2013,dc,con,billions of us dollars (USD),0.5075
2013,dc,dat,billions of us dollars (USD),7.364
2013,dc,edu,billions of us dollars (USD),26.3723
2013,dc,eec,billions of us dollars (USD),0.6291
2013,dc,fbp,billions of us dollars (USD),2.4025
2013,dc,fbt,billions of us dollars (USD),2.4025
2013,dc,fdd,billions of us dollars (USD),4.0034
2013,dc,fen,billions of us dollars (USD),4.0034
2013,dc,fin,billions of us dollars (USD),2.631
2013,dc,fmt,billions of us dollars (USD),0.5075
2013,dc,fnd,billions of us dollars (USD),4.0034
2013,dc,fof,billions of us dollars (USD),0.6291
2013,dc,fpd,billions of us dollars (USD),0.6481
2013,dc,gmt,billions of us dollars (USD),1.4728
2013,dc,grd,billions of us dollars (USD),1.0688
2013,dc,hos,billions of us dollars (USD),6.1127
2013,dc,hou,billions of us dollars (USD),5.7435
2013,dc,ins,billions of us dollars (USD),2.631
2013,dc,leg,billions of us dollars (USD),7.364
2013,dc,man,billions of us dollars (USD),7.364
2013,dc,mch,billions of us dollars (USD),0.5075
2013,dc,min,billions of us dollars (USD),0.6762
2013,dc,mmf,billions of us dollars (USD),0.5075
2013,dc,mot,billions of us dollars (USD),0.8369
2013,dc,mov,billions of us dollars (USD),7.364
2013,dc,mvt,billions of us dollars (USD),0.8369
2013,dc,nmp,billions of us dollars (USD),0.5075
2013,dc,nrs,billions of us dollars (USD),6.1127
2013,dc,oil,billions of us dollars (USD),0.6762
2013,dc,ore,billions of us dollars (USD),5.7435
2013,dc,osv,billions of us dollars (USD),7.364
2013,dc,ote,billions of us dollars (USD),0.8369
2013,dc,oth,billions of us dollars (USD),4.0034
2013,dc,otr,billions of us dollars (USD),1.0688
2013,dc,ott,billions of us dollars (USD),1.4728
2013,dc,pet,billions of us dollars (USD),0.5075
2013,dc,pip,billions of us dollars (USD),1.0688
2013,dc,pla,billions of us dollars (USD),0.5075
2013,dc,pmt,billions of us dollars (USD),0.5075
2013,dc,ppd,billions of us dollars (USD),0.5075
2013,dc,pri,billions of us dollars (USD),0.5075
2013,dc,pub,billions of us dollars (USD),7.364
2013,dc,rec,billions of us dollars (USD),1.2135
2013,dc,res,billions of us dollars (USD),2.2389
2013,dc,rnt,billions of us dollars (USD),1.2135
2013,dc,sec,billions of us dollars (USD),2.631
2013,dc,sle,billions of us dollars (USD),4.0034
2013,dc,slg,billions of us dollars (USD),4.0034
2013,dc,smn,billions of us dollars (USD),1.4728
2013,dc,soc,billions of us dollars (USD),6.1127
2013,dc,tex,billions of us dollars (USD),0.9187
2013,dc,trk,billions of us dollars (USD),1.0688
2013,dc,trn,billions of us dollars (USD),1.0688
2013,dc,tsv,billions of us dollars (USD),7.364
2013,dc,use,billions of us dollars (USD),4.0034
2013,dc,uti,billions of us dollars (USD),5.7435
2013,dc,wht,billions of us dollars (USD),0.5075
2013,dc,wpd,billions of us dollars (USD),0.6481
2013,dc,wrh,billions of us dollars (USD),7.364
2013,dc,wst,billions of us dollars (USD),5.7435
2013,dc,wtt,billions of us dollars (USD),1.0688
2013,de,adm,billions of us dollars (USD),3.083
2013,de,agr,billions of us dollars (USD),2.9842
2013,de,air,billions of us dollars (USD),0.8672
2013,de,alt,billions of us dollars (USD),1.0556
2013,de,amb,billions of us dollars (USD),6.6705
2013,de,amd,billions of us dollars (USD),1.1161
2013,de,art,billions of us dollars (USD),1.1161
2013,de,bnk,billions of us dollars (USD),2.2901
2013,de,brd,billions of us dollars (USD),3.083
2013,de,cep,billions of us dollars (USD),1.2937
2013,de,che,billions of us dollars (USD),0.7335
2013,de,com,billions of us dollars (USD),3.083
2013,de,con,billions of us dollars (USD),0.7335
2013,de,dat,billions of us dollars (USD),3.083
2013,de,edu,billions of us dollars (USD),22.6102
2013,de,eec,billions of us dollars (USD),1.2937
2013,de,fbp,billions of us dollars (USD),2.9842
2013,de,fbt,billions of us dollars (USD),2.9842
2013,de,fdd,billions of us dollars (USD),4.1565
2013,de,fen,billions of us dollars (USD),4.1565
2013,de,fin,billions of us dollars (USD),2.2901
2013,de,fmt,billions of us dollars (USD),0.7335
2013,de,fnd,billions of us dollars (USD),4.1565
2013,de,fof,billions of us dollars (USD),1.2937
2013,de,fpd,billions of us dollars (USD),0.6137
2013,de,gmt,billions of us dollars (USD),2.1176
2013,de,grd,billions of us dollars (USD),0.8672
2013,de,hos,billions of us dollars (USD),6.6705
2013,de,hou,billions of us dollars (USD),6.2824
2013,de,ins,billions of us dollars (USD),2.2901
2013,de,leg,billions of us dollars (USD),3.083
2013,de,man,billions of us dollars (USD),3.083
2013,de,mch,billions of us dollars (USD),0.7335
2013,de,min,billions of us dollars (USD),1.1682
2013,de,mmf,billions of us dollars (USD),0.7335
2013,de,mot,billions of us dollars (USD),1.5761
2013,de,mov,billions of us dollars (USD),3.083
2013,de,mvt,billions of us dollars (USD),1.5761
2013,de,nmp,billions of us dollars (USD),0.7335
2013,de,nrs,billions of us dollars (USD),6.6705
2013,de,oil,billions of us dollars (USD),1.1682
2013,de,ore,billions of us dollars (USD),6.2824
2013,de,osv,billions of us dollars (USD),3.083
2013,de,ote,billions of us dollars (USD),1.5761
2013,de,oth,billions of us dollars (USD),4.1565
2013,de,otr,billions of us dollars (USD),0.8672
2013,de,ott,billions of us dollars (USD),2.1176
2013,de,pet,billions of us dollars (USD),0.7335
2013,de,pip,billions of us dollars (USD),0.8672
2013,de,pla,billions of us dollars (USD),0.7335
2013,de,pmt,billions of us dollars (USD),0.7335
2013,de,ppd,billions of us dollars (USD),0.7335
2013,de,pri,billions of us dollars (USD),0.7335
2013,de,pub,billions of us dollars (USD),3.083
2013,de,rec,billions of us dollars (USD),1.1161
2013,de,res,billions of us dollars (USD),2.3009
2013,de,rnt,billions of us dollars (USD),1.1161
2013,de,sec,billions of us dollars (USD),2.2901
2013,de,sle,billions of us dollars (USD),4.1565
2013,de,slg,billions of us dollars (USD),4.1565
2013,de,smn,billions of us dollars (USD),2.1176
2013,de,soc,billions of us dollars (USD),6.6705
2013,de,tex,billions of us dollars (USD),1.0556
2013,de,trk,billions of us dollars (USD),0.8672
2013,de,trn,billions of us dollars (USD),0.8672
2013,de,tsv,billions of us dollars (USD),3.083
2013,de,use,billions of us dollars (USD),4.1565
2013,de,uti,billions of us dollars (USD),6.2824
2013,de,wht,billions of us dollars (USD),0.7335
2013,de,wpd,billions of us dollars (USD),0.6137
2013,de,wrh,billions of us dollars (USD),3.083
2013,de,wst,billions of us dollars (USD),6.2824
2013,de,wtt,billions of us dollars (USD),0.8672
2013,fl,adm,billions of us dollars (USD),52.7094
2013,fl,agr,billions of us dollars (USD),55.9012
2013,fl,air,billions of us dollars (USD),17.8728
2013,fl,alt,billions of us dollars (USD),19.7034
2013,fl,amb,billions of us dollars (USD),112.5503
2013,fl,amd,billions of us dollars (USD),21.8875
2013,fl,art,billions of us dollars (USD),21.8875
2013,fl,bnk,billions of us dollars (USD),61.059
2013,fl,brd,billions of us dollars (USD),52.7094
2013,fl,cep,billions of us dollars (USD),22.8262
2013,fl,che,billions of us dollars (USD),9.9601
2013,fl,com,billions of us dollars (USD),52.7094
2013,fl,con,billions of us dollars (USD),9.9601
2013,fl,dat,billions of us dollars (USD),52.7094
2013,fl,edu,billions of us dollars (USD),450.4695
2013,fl,eec,billions of us dollars (USD),22.8262
2013,fl,fbp,billions of us dollars (USD),55.9012
2013,fl,fbt,billions of us dollars (USD),55.9012
2013,fl,fdd,billions of us dollars (USD),44.9541
2013,fl,fen,billions of us dollars (USD),44.9541
2013,fl,fin,billions of us dollars (USD),61.059
2013,fl,fmt,billions of us dollars (USD),9.9601
2013,fl,fnd,billions of us dollars (USD),44.9541
2013,fl,fof,billions of us dollars (USD),22.8262
2013,fl,fpd,billions of us dollars (USD),20.1667
2013,fl,gmt,billions of us dollars (USD),53.3557
2013,fl,grd,billions of us dollars (USD),17.8728
2013,fl,hos,billions of us dollars (USD),112.5503
2013,fl,hou,billions of us dollars (USD),128.6414
2013,fl,ins,billions of us dollars (USD),61.059
2013,fl,leg,billions of us dollars (USD),52.7094
2013,fl,man,billions of us dollars (USD),52.7094
2013,fl,mch,billions of us dollars (USD),9.9601
2013,fl,min,billions of us dollars (USD),20.3582
2013,fl,mmf,billions of us dollars (USD),9.9601
2013,fl,mot,billions of us dollars (USD),27.8494
2013,fl,mov,billions of us dollars (USD),52.7094
2013,fl,mvt,billions of us dollars (USD),27.8494
2013,fl,nmp,billions of us dollars (USD),9.9601
2013,fl,nrs,billions of us dollars (USD),112.5503
2013,fl,oil,billions of us dollars (USD),20.3582
2013,fl,ore,billions of us dollars (USD),128.6414
2013,fl,osv,billions of us dollars (USD),52.7094
2013,fl,ote,billions of us dollars (USD),27.8494
2013,fl,oth,billions of us dollars (USD),44.9541
2013,fl,otr,billions of us dollars (USD),17.8728
2013,fl,ott,billions of us dollars (USD),53.3557
2013,fl,pet,billions of us dollars (USD),9.9601
2013,fl,pip,billions of us dollars (USD),17.8728
2013,fl,pla,billions of us dollars (USD),9.9601
2013,fl,pmt,billions of us dollars (USD),9.9601
2013,fl,ppd,billions of us dollars (USD),9.9601
2013,fl,pri,billions of us dollars (USD),9.9601
2013,fl,pub,billions of us dollars (USD),52.7094
2013,fl,rec,billions of us dollars (USD),21.8875
2013,fl,res,billions of us dollars (USD),55.7491
2013,fl,rnt,billions of us dollars (USD),21.8875
2013,fl,sec,billions of us dollars (USD),61.059
2013,fl,sle,billions of us dollars (USD),44.9541
2013,fl,slg,billions of us dollars (USD),44.9541
2013,fl,smn,billions of us dollars (USD),53.3557
2013,fl,soc,billions of us dollars (USD),112.5503
2013,fl,tex,billions of us dollars (USD),19.7034
2013,fl,trk,billions of us dollars (USD),17.8728
2013,fl,trn,billions of us dollars (USD),17.8728
2013,fl,tsv,billions of us dollars (USD),52.7094
2013,fl,use,billions of us dollars (USD),44.9541
2013,fl,uti,billions of us dollars (USD),128.6414
2013,fl,wht,billions of us dollars (USD),9.9601
2013,fl,wpd,billions of us dollars (USD),20.1667
2013,fl,wrh,billions of us dollars (USD),52.7094
2013,fl,wst,billions of us dollars (USD),128.6414
2013,fl,wtt,billions of us dollars (USD),17.8728
2013,ga,adm,billions of us dollars (USD),30.0745
2013,ga,agr,billions of us dollars (USD),26.6762
2013,ga,air,billions of us dollars (USD),7.5658
2013,ga,alt,billions of us dollars (USD),10.3021
2013,ga,amb,billions of us dollars (USD),47.9831
2013,ga,amd,billions of us dollars (USD),11.1536
2013,ga,art,billions of us dollars (USD),11.1536
2013,ga,bnk,billions of us dollars (USD),22.3049
2013,ga,brd,billions of us dollars (USD),30.0745
2013,ga,cep,billions of us dollars (USD),7.7507
2013,ga,che,billions of us dollars (USD),5.4073
2013,ga,com,billions of us dollars (USD),30.0745
2013,ga,con,billions of us dollars (USD),5.4073
2013,ga,dat,billions of us dollars (USD),30.0745
2013,ga,edu,billions of us dollars (USD),194.8306
2013,ga,eec,billions of us dollars (USD),7.7507
2013,ga,fbp,billions of us dollars (USD),26.6762
2013,ga,fbt,billions of us dollars (USD),26.6762
2013,ga,fdd,billions of us dollars (USD),29.0128
2013,ga,fen,billions of us dollars (USD),29.0128
2013,ga,fin,billions of us dollars (USD),22.3049
2013,ga,fmt,billions of us dollars (USD),5.4073
2013,ga,fnd,billions of us dollars (USD),29.0128
2013,ga,fof,billions of us dollars (USD),7.7507
2013,ga,fpd,billions of us dollars (USD),8.0907
2013,ga,gmt,billions of us dollars (USD),25.7077
2013,ga,grd,billions of us dollars (USD),7.5658
2013,ga,hos,billions of us dollars (USD),47.9831
2013,ga,hou,billions of us dollars (USD),54.1293
2013,ga,ins,billions of us dollars (USD),22.3049
2013,ga,leg,billions of us dollars (USD),30.0745
2013,ga,man,billions of us dollars (USD),30.0745
2013,ga,mch,billions of us dollars (USD),5.4073
2013,ga,min,billions of us dollars (USD),13.428
2013,ga,mmf,billions of us dollars (USD),5.4073
2013,ga,mot,billions of us dollars (USD),13.0466
2013,ga,mov,billions of us dollars (USD),30.0745
2013,ga,mvt,billions of us dollars (USD),13.0466
2013,ga,nmp,billions of us dollars (USD),5.4073
2013,ga,nrs,billions of us dollars (USD),47.9831
2013,ga,oil,billions of us dollars (USD),13.428
2013,ga,ore,billions of us dollars (USD),54.1293
2013,ga,osv,billions of us dollars (USD),30.0745
2013,ga,ote,billions of us dollars (USD),13.0466
2013,ga,oth,billions of us dollars (USD),29.0128
2013,ga,otr,billions of us dollars (USD),7.5658
2013,ga,ott,billions of us dollars (USD),25.7077
2013,ga,pet,billions of us dollars (USD),5.4073
2013,ga,pip,billions of us dollars (USD),7.5658
2013,ga,pla,billions of us dollars (USD),5.4073
2013,ga,pmt,billions of us dollars (USD),5.4073
2013,ga,ppd,billions of us dollars (USD),5.4073
2013,ga,pri,billions of us dollars (USD),5.4073
2013,ga,pub,billions of us dollars (USD),30.0745
2013,ga,rec,billions of us dollars (USD),11.1536
2013,ga,res,billions of us dollars (USD),21.6194
2013,ga,rnt,billions of us dollars (USD),11.1536
2013,ga,sec,billions of us dollars (USD),22.3049
2013,ga,sle,billions of us dollars (USD),29.0128
2013,ga,slg,billions of us dollars (USD),29.0128
2013,ga,smn,billions of us dollars (USD),25.7077
2013,ga,soc,billions of us dollars (USD),47.9831
2013,ga,tex,billions of us dollars (USD),10.3021
2013,ga,trk,billions of us dollars (USD),7.5658
2013,ga,trn,billions of us dollars (USD),7.5658
2013,ga,tsv,billions of us dollars (USD),30.0745
2013,ga,use,billions of us dollars (USD),29.0128
2013,ga,uti,billions of us dollars (USD),54.1293
2013,ga,wht,billions of us dollars (USD),5.4073
2013,ga,wpd,billions of us dollars (USD),8.0907
2013,ga,wrh,billions of us dollars (USD),30.0745
2013,ga,wst,billions of us dollars (USD),54.1293
2013,ga,wtt,billions of us dollars (USD),7.5658
2013,hi,adm,billions of us dollars (USD),4.9184
2013,hi,agr,billions of us dollars (USD),5.0158
2013,hi,air,billions of us dollars (USD),1.7805
2013,hi,alt,billions of us dollars (USD),1.1656
2013,hi,amb,billions of us dollars (USD),7.5904
2013,hi,amd,billions of us dollars (USD),1.9204
2013,hi,art,billions of us dollars (USD),1.9204
2013,hi,bnk,billions of us dollars (USD),4.2135
2013,hi,brd,billions of us dollars (USD),4.9184
2013,hi,cep,billions of us dollars (USD),1.9778
2013,hi,che,billions of us dollars (USD),0.8804
2013,hi,com,billions of us dollars (USD),4.9184
2013,hi,con,billions of us dollars (USD),0.8804
2013,hi,dat,billions of us dollars (USD),4.9184
2013,hi,edu,billions of us dollars (USD),35.0239
2013,hi,eec,billions of us dollars (USD),1.9778
2013,hi,fbp,billions of us dollars (USD),5.0158
2013,hi,fbt,billions of us dollars (USD),5.0158
2013,hi,fdd,billions of us dollars (USD),6.7968
2013,hi,fen,billions of us dollars (USD),6.7968
2013,hi,fin,billions of us dollars (USD),4.2135
2013,hi,fmt,billions of us dollars (USD),0.8804
2013,hi,fnd,billions of us dollars (USD),6.7968
2013,hi,fof,billions of us dollars (USD),1.9778
2013,hi,fpd,billions of us dollars (USD),1.2026
2013,hi,gmt,billions of us dollars (USD),4.5542
2013,hi,grd,billions of us dollars (USD),1.7805
2013,hi,hos,billions of us dollars (USD),7.5904
2013,hi,hou,billions of us dollars (USD),11.6711
2013,hi,ins,billions of us dollars (USD),4.2135
2013,hi,leg,billions of us dollars (USD),4.9184
2013,hi,man,billions of us dollars (USD),4.9184
2013,hi,mch,billions of us dollars (USD),0.8804
2013,hi,min,billions of us dollars (USD),1.095
