yr,g,s,units,value
2007,,hle_eec,billions of us dollars (USD),3.746
2007,,hom_amb,billions of us dollars (USD),50.62
2007,,hom_mot,billions of us dollars (USD),5.602
2007,,hos_hos,billions of us dollars (USD),528.384
2007,,hrf_eec,billions of us dollars (USD),5.715
2007,,htr_mot,billions of us dollars (USD),0.197
2007,,htr_mot,billions of us dollars (USD),21.563
2007,,ice_fbp,billions of us dollars (USD),8.583
2007,,ifm_fpd,billions of us dollars (USD),5.838
2007,,ifs_soc,billions of us dollars (USD),0.315
2007,,ifs_soc,billions of us dollars (USD),60.4
2007,,igm_che,billions of us dollars (USD),0.09
2007,,igm_che,billions of us dollars (USD),9.29
2007,,imm_mch,billions of us dollars (USD),5.783
2007,,imports,billions of us dollars (USD),0.326
2007,,imports,billions of us dollars (USD),1.298
2007,,imports,billions of us dollars (USD),4.092
2007,,imports,billions of us dollars (USD),10.698
2007,,imports,billions of us dollars (USD),27.15
2007,,imports,billions of us dollars (USD),28.582
2007,,imports,billions of us dollars (USD),2248.443
2007,,imr_osv,billions of us dollars (USD),28.944
2007,,ind_art,billions of us dollars (USD),30.145
2007,,int_dat,billions of us dollars (USD),0.001
2007,,int_dat,billions of us dollars (USD),32.192
2007,,int_rnt,billions of us dollars (USD),132.956
2007,,inv_adm,billions of us dollars (USD),44.083
2007,,inv_che,billions of us dollars (USD),1.87
2007,,inv_che,billions of us dollars (USD),13.026
2007,,ipf_mch,billions of us dollars (USD),2.416
2007,,ipv_cep,billions of us dollars (USD),10.261
2007,,irn_pmt,billions of us dollars (USD),0.058
2007,,irn_pmt,billions of us dollars (USD),101.927
2007,,irr_cep,billions of us dollars (USD),5.692
2007,,jwl_mmf,billions of us dollars (USD),11.904
2007,,lab_amb,billions of us dollars (USD),37.611
2007,,lam_pla,billions of us dollars (USD),0.044
2007,,lam_pla,billions of us dollars (USD),3.725
2007,,lea_alt,billions of us dollars (USD),8.582
2007,,led_min,billions of us dollars (USD),12.774
2007,,leg_leg,billions of us dollars (USD),270.077
2007,,lim_res,billions of us dollars (USD),204.325
2007,,lin_tex,billions of us dollars (USD),3.912
2007,,lme_nmp,billions of us dollars (USD),7.503
2007,,log_fof,billions of us dollars (USD),19.1
2007,,ltf_eec,billions of us dollars (USD),11.264
2007,,ltr_mot,billions of us dollars (USD),0.105
2007,,ltr_mot,billions of us dollars (USD),161.441
2007,,lwn_mch,billions of us dollars (USD),7.134
2007,,mal_pub,billions of us dollars (USD),26.733
2007,,man_man,billions of us dollars (USD),432.558
2007,,margins,billions of us dollars (USD),-86.613
2007,,margins,billions of us dollars (USD),2.023
2007,,margins,billions of us dollars (USD),3.557
2007,,margins,billions of us dollars (USD),3.744
2007,,margins,billions of us dollars (USD),3.849
2007,,margins,billions of us dollars (USD),15.933
2007,,margins,billions of us dollars (USD),17.564
2007,,mat_mch,billions of us dollars (USD),0.103
2007,,mat_mch,billions of us dollars (USD),27.37
2007,,mbd_mot,billions of us dollars (USD),0.078
2007,,mbd_mot,billions of us dollars (USD),11.374
2007,,mbm_che,billions of us dollars (USD),0.001
2007,,mbm_che,billions of us dollars (USD),0.077
2007,,mbm_che,billions of us dollars (USD),13.947
2007,,mch_fmt,billions of us dollars (USD),37.167
2007,,mch_mch,billions of us dollars (USD),4.176
2007,,mch_wht,billions of us dollars (USD),0.854
2007,,mch_wht,billions of us dollars (USD),109.729
2007,,mcl_ote,billions of us dollars (USD),6.616
2007,,mct_mch,billions of us dollars (USD),6.593
2007,,mes_otr,billions of us dollars (USD),0.001
2007,,mes_otr,billions of us dollars (USD),82.969
2007,,mfs_con,billions of us dollars (USD),34.346
2007,,mgt_tsv,billions of us dollars (USD),145.035
2007,,mil_wpd,billions of us dollars (USD),27.915
2007,,min_mch,billions of us dollars (USD),20.656
2007,,mis_ote,billions of us dollars (USD),16.291
2007,,mkt_tsv,billions of us dollars (USD),63.702
2007,,mlk_fbp,billions of us dollars (USD),33.637
2007,,mlt_ote,billions of us dollars (USD),11.47
2007,,mmo_cep,billions of us dollars (USD),6.868
2007,,mnm_nmp,billions of us dollars (USD),3.269
2007,,mon_bnk,billions of us dollars (USD),474.159
2007,,mrs_con,billions of us dollars (USD),51.564
2007,,mtc_fmt,billions of us dollars (USD),0.003
2007,,mtc_fmt,billions of us dollars (USD),17.157
2007,,mtg_eec,billions of us dollars (USD),12.414
2007,,mtt_fmt,billions of us dollars (USD),8.695
2007,,mtv_wht,billions of us dollars (USD),6.23
2007,,mtv_wht,billions of us dollars (USD),72.468
2007,,mus_art,billions of us dollars (USD),11.251
2007,,mvt_mvt,billions of us dollars (USD),0.385
2007,,mvt_mvt,billions of us dollars (USD),60.358
2007,,mvt_mvt,billions of us dollars (USD),183.167
2007,,ncc_nrs,billions of us dollars (USD),136.297
2007,,ndg_wht,billions of us dollars (USD),0.068
2007,,ndg_wht,billions of us dollars (USD),204.371
2007,,new_dat,billions of us dollars (USD),7.018
2007,,new_pub,billions of us dollars (USD),0.01
2007,,new_pub,billions of us dollars (USD),48.594
2007,,nff_pmt,billions of us dollars (USD),13.87
2007,,nfm_pmt,billions of us dollars (USD),0.091
2007,,nfm_pmt,billions of us dollars (USD),5.033
2007,,nfm_pmt,billions of us dollars (USD),18.185
2007,,nmr_con,billions of us dollars (USD),142.43
2007,,nms_pmt,billions of us dollars (USD),0.031
2007,,nms_pmt,billions of us dollars (USD),12.659
2007,,nms_pmt,billions of us dollars (USD),13.554
2007,,non_ott,billions of us dollars (USD),126.03
2007,,nup_fpd,billions of us dollars (USD),7.378
2007,,nut_agr,billions of us dollars (USD),18.956
2007,,oaf_fbp,billions of us dollars (USD),23.224
2007,,oar_ote,billions of us dollars (USD),0.001
2007,,oar_ote,billions of us dollars (USD),33.363
2007,,oas_amb,billions of us dollars (USD),32.76
2007,,obi_che,billions of us dollars (USD),27.076
2007,,obi_che,billions of us dollars (USD),30.082
2007,,obo_che,billions of us dollars (USD),1.596
2007,,obo_che,billions of us dollars (USD),98.66
2007,,oce_cep,billions of us dollars (USD),5.987
2007,,och_che,billions of us dollars (USD),0.01
2007,,och_che,billions of us dollars (USD),0.219
2007,,och_che,billions of us dollars (USD),39.292
2007,,oci_mch,billions of us dollars (USD),18.337
2007,,ocp_nmp,billions of us dollars (USD),12.068
2007,,ocs_com,billions of us dollars (USD),54.551
2007,,odg_wht,billions of us dollars (USD),201.141
2007,,oec_cep,billions of us dollars (USD),0.045
2007,,oec_cep,billions of us dollars (USD),31.599
2007,,oee_eec,billions of us dollars (USD),9.615
2007,,oee_mch,billions of us dollars (USD),0.046
2007,,oee_mch,billions of us dollars (USD),25.463
2007,,oes_edu,billions of us dollars (USD),54.068
2007,,ofd_res,billions of us dollars (USD),57.549
2007,,off_adm,billions of us dollars (USD),45.363
2007,,off_con,billions of us dollars (USD),140.848
2007,,off_fpd,billions of us dollars (USD),18.768
2007,,ofg_fen,billions of us dollars (USD),15.221
2007,,ofi_sec,billions of us dollars (USD),239.306
2007,,ofm_fbp,billions of us dollars (USD),18.753
2007,,ofm_mmf,billions of us dollars (USD),4.239
2007,,ofp_fpd,billions of us dollars (USD),0.017
2007,,ofp_fpd,billions of us dollars (USD),9.514
2007,,ogp_mch,billions of us dollars (USD),0.007
2007,,ogp_mch,billions of us dollars (USD),0.009
2007,,ogp_mch,billions of us dollars (USD),17.708
2007,,ohn_fpd,billions of us dollars (USD),3.298
2007,,ohp_amb,billions of us dollars (USD),65.233
2007,,oil_agr,billions of us dollars (USD),24.513
2007,,oil_oil,billions of us dollars (USD),266.004
2007,,omf_fmt,billions of us dollars (USD),0.009
2007,,omf_fmt,billions of us dollars (USD),18.29
2007,,omh_eec,billions of us dollars (USD),4.573
2007,,omm_mmf,billions of us dollars (USD),30.549
2007,,omv_mot,billions of us dollars (USD),44.403
2007,,omv_mot,billions of us dollars (USD),49.945
2007,,ons_con,billions of us dollars (USD),119.474
2007,,oph_mmf,billions of us dollars (USD),8.143
2007,,opm_pla,billions of us dollars (USD),0.052
2007,,opm_pla,billions of us dollars (USD),0.188
2007,,opm_pla,billions of us dollars (USD),88.207
2007,,opp_ppd,billions of us dollars (USD),0.062
2007,,opp_ppd,billions of us dollars (USD),4.742
2007,,ops_osv,billions of us dollars (USD),48.071
2007,,opt_mch,billions of us dollars (USD),4.467
2007,,orb_pla,billions of us dollars (USD),0.016
2007,,orb_pla,billions of us dollars (USD),15.387
2007,,ore_min,billions of us dollars (USD),14.165
2007,,ore_ore,billions of us dollars (USD),884.874
2007,,ori_rec,billions of us dollars (USD),63.544
2007,,orn_fmt,billions of us dollars (USD),43.737
2007,,ors_con,billions of us dollars (USD),190.952
2007,,oss_adm,billions of us dollars (USD),40.256
2007,,ota_agr,billions of us dollars (USD),23.138
2007,,oth_agr,billions of us dollars (USD),21.817
2007,,oth_min,billions of us dollars (USD),1.576
2007,,oth_min,billions of us dollars (USD),14.765
2007,,oth_ott,billions of us dollars (USD),172.864
2007,,oth_pet,billions of us dollars (USD),0.006
2007,,oth_pet,billions of us dollars (USD),14.324
2007,,oth_slg,billions of us dollars (USD),0.298
2007,,oth_slg,billions of us dollars (USD),0.524
2007,,oth_slg,billions of us dollars (USD),684.56
2007,,oth_slg,billions of us dollars (USD),762.551
2007,,oth_smn,billions of us dollars (USD),53.657
2007,,oti_mch,billions of us dollars (USD),0.04
2007,,oti_mch,billions of us dollars (USD),26.173
2007,,otm_ote,billions of us dollars (USD),0.018
2007,,otm_ote,billions of us dollars (USD),8.72
2007,,otp_tex,billions of us dollars (USD),0.013
2007,,otp_tex,billions of us dollars (USD),9.898
2007,,out_amb,billions of us dollars (USD),71.694
2007,,output,billions of us dollars (USD),19.06
2007,,output,billions of us dollars (USD),19.924
2007,,output,billions of us dollars (USD),20.746
2007,,output,billions of us dollars (USD),31.701
2007,,output,billions of us dollars (USD),34.01
2007,,output,billions of us dollars (USD),44.584
2007,,output,billions of us dollars (USD),47.49
2007,,output,billions of us dollars (USD),57.958
2007,,output,billions of us dollars (USD),95.443
2007,,output,billions of us dollars (USD),108.557
2007,,output,billions of us dollars (USD),178.366
2007,,output,billions of us dollars (USD),655.831
2007,,output,billions of us dollars (USD),684.56
2007,,output,billions of us dollars (USD),25720.477
2007,,own_hou,billions of us dollars (USD),1164.306
2007,,owp_wpd,billions of us dollars (USD),25.677
2007,,pag_che,billions of us dollars (USD),11.136
2007,,pav_pet,billions of us dollars (USD),12.177
2007,,pbc_ppd,billions of us dollars (USD),0.044
2007,,pbc_ppd,billions of us dollars (USD),49.457
2007,,pbm_ppd,billions of us dollars (USD),25.366
2007,,pbt_eec,billions of us dollars (USD),3.087
2007,,pce_wht,billions of us dollars (USD),137.422
2007,,pcs_osv,billions of us dollars (USD),59.2
2007,,pdl_pub,billions of us dollars (USD),20.455
2007,,pdl_pub,billions of us dollars (USD),47.522
2007,,pet_wht,billions of us dollars (USD),45.639
2007,,pfm_art,billions of us dollars (USD),18.857
2007,,phm_che,billions of us dollars (USD),0.001
2007,,phm_che,billions of us dollars (USD),6.155
2007,,phm_che,billions of us dollars (USD),163.806
2007,,pht_mch,billions of us dollars (USD),2.418
2007,,pht_tsv,billions of us dollars (USD),11.418
2007,,phy_amb,billions of us dollars (USD),351.619
2007,,pic_mov,billions of us dollars (USD),113.563
2007,,pip_pip,billions of us dollars (USD),25.702
2007,,pkg_mch,billions of us dollars (USD),4.33
2007,,plb_fmt,billions of us dollars (USD),4.383
2007,,plm_pla,billions of us dollars (USD),0.532
2007,,plm_pla,billions of us dollars (USD),33.981
2007,,plp_ppd,billions of us dollars (USD),5.077
2007,,plt_fmt,billions of us dollars (USD),0.007
2007,,plt_fmt,billions of us dollars (USD),45.515
2007,,pmr_che,billions of us dollars (USD),0.094
2007,,pmr_che,billions of us dollars (USD),84.593
2007,,pnt_che,billions of us dollars (USD),0.027
2007,,pnt_che,billions of us dollars (USD),23.217
2007,,pop_fbp,billions of us dollars (USD),44.67
2007,,ppb_ppd,billions of us dollars (USD),17.972
2007,,ppb_ppd,billions of us dollars (USD),21.243
2007,,ppe_mch,billions of us dollars (USD),13.424
2007,,ppm_ppd,billions of us dollars (USD),0.408
2007,,ppm_ppd,billions of us dollars (USD),50.135
2007,,ppp_pla,billions of us dollars (USD),13.815
2007,,prc_cep,billions of us dollars (USD),24.228
2007,,pri_che,billions of us dollars (USD),4.843
2007,,pri_pri,billions of us dollars (USD),0.202
2007,,pri_pri,billions of us dollars (USD),97.877
2007,,pro_ote,billions of us dollars (USD),5.911
2007,,prv_osv,billions of us dollars (USD),18.043
2007,,pst_fen,billions of us dollars (USD),74.849
2007,,ptr_che,billions of us dollars (USD),0.104
2007,,ptr_che,billions of us dollars (USD),76.416
2007,,pwr_con,billions of us dollars (USD),76.708
2007,,pwr_eec,billions of us dollars (USD),7.461
2007,,pwr_fmt,billions of us dollars (USD),5.869
2007,,pwr_mch,billions of us dollars (USD),2.429
2007,,rad_brd,billions of us dollars (USD),63.857
2007,,rbr_pla,billions of us dollars (USD),4.386
2007,,ref_pet,billions of us dollars (USD),0.129
2007,,ref_pet,billions of us dollars (USD),571.326
2007,,rel_osv,billions of us dollars (USD),77.714
2007,,res_nrs,billions of us dollars (USD),34.903
2007,,ric_eec,billions of us dollars (USD),11.1
2007,,rmr_con,billions of us dollars (USD),67.094
2007,,rnt_hou,billions of us dollars (USD),361.617
2007,,rol_fmt,billions of us dollars (USD),8.046
2007,,rrd_ote,billions of us dollars (USD),12.753
2007,,rug_tex,billions of us dollars (USD),14.771
2007,,saf_fof,billions of us dollars (USD),18.482
2007,,sap_pri,billions of us dollars (USD),5.577
2007,,sas_mmf,billions of us dollars (USD),0.13
2007,,sas_mmf,billions of us dollars (USD),33.715
2007,,sat_brd,billions of us dollars (USD),32.258
2007,,saw_wpd,billions of us dollars (USD),27.92
2007,,sbt_eec,billions of us dollars (USD),5.699
2007,,sce_otr,billions of us dollars (USD),0.171
2007,,sce_otr,billions of us dollars (USD),91.843
2007,,sce_otr,billions of us dollars (USD),94.661
2007,,sci_tsv,billions of us dollars (USD),156.863
2007,,sdn_cep,billions of us dollars (USD),51.123
2007,,sdp_che,billions of us dollars (USD),0.148
2007,,sdp_che,billions of us dollars (USD),0.212
2007,,sdp_che,billions of us dollars (USD),8.119
2007,,sea_eec,billions of us dollars (USD),3.557
2007,,sea_fbp,billions of us dollars (USD),10.28
2007,,sec_edu,billions of us dollars (USD),33.783
2007,,sem_cep,billions of us dollars (USD),78.375
2007,,sfw_pub,billions of us dollars (USD),148.317
2007,,sgn_mmf,billions of us dollars (USD),13.664
2007,,shn_pet,billions of us dollars (USD),8.363
2007,,shp_ote,billions of us dollars (USD),18.375
2007,,shv_fpd,billions of us dollars (USD),8.321
2007,,smc_mch,billions of us dollars (USD),14.614
2007,,sme_pmt,billions of us dollars (USD),0.041
2007,,sme_pmt,billions of us dollars (USD),7.76
2007,,smi_mmf,billions of us dollars (USD),0.004
2007,,smi_mmf,billions of us dollars (USD),30.809
2007,,snd_mov,billions of us dollars (USD),20.961
2007,,snk_fbp,billions of us dollars (USD),23.723
2007,,sop_che,billions of us dollars (USD),0.103
2007,,sop_che,billions of us dollars (USD),46.363
2007,,soy_fbp,billions of us dollars (USD),21.194
2007,,spc_fbp,billions of us dollars (USD),14.035
2007,,spd_mch,billions of us dollars (USD),3.453
2007,,spr_art,billions of us dollars (USD),33.411
2007,,spr_fmt,billions of us dollars (USD),0.008
2007,,spr_fmt,billions of us dollars (USD),9.145
2007,,spt_mch,billions of us dollars (USD),0.001
2007,,spt_mch,billions of us dollars (USD),7.815
2007,,srf_che,billions of us dollars (USD),0.001
2007,,srf_che,billions of us dollars (USD),15.937
2007,,srs_con,billions of us dollars (USD),279.815
2007,,sta_ppd,billions of us dollars (USD),0.092
2007,,sta_ppd,billions of us dollars (USD),7.821
2007,,stl_pmt,billions of us dollars (USD),0.03
2007,,stl_pmt,billions of us dollars (USD),22.353
2007,,stm_mot,billions of us dollars (USD),0.04
2007,,stm_mot,billions of us dollars (USD),30.607
2007,,stn_min,billions of us dollars (USD),19.015
2007,,subsidies,billions of us dollars (USD),-54.584
2007,,sug_fbp,billions of us dollars (USD),27.014
2007,,supply,billions of us dollars (USD),8.838
2007,,supply,billions of us dollars (USD),25.621
2007,,supply,billions of us dollars (USD),29.245
2007,,supply,billions of us dollars (USD),34.101
2007,,supply,billions of us dollars (USD),48.008
2007,,supply,billions of us dollars (USD),51.307
2007,,supply,billions of us dollars (USD),57.958
2007,,supply,billions of us dollars (USD),91.349
2007,,supply,billions of us dollars (USD),94.454
2007,,supply,billions of us dollars (USD),108.776
2007,,supply,billions of us dollars (USD),185.136
2007,,supply,billions of us dollars (USD),655.831
2007,,supply,billions of us dollars (USD),684.56
2007,,supply,billions of us dollars (USD),28467.901
2007,,swt_eec,billions of us dollars (USD),10.517
2007,,syr_fbp,billions of us dollars (USD),9.12
2007,,sys_com,billions of us dollars (USD),104.694
2007,,tax,billions of us dollars (USD),0.008
2007,,tax,billions of us dollars (USD),0.087
2007,,tax,billions of us dollars (USD),0.091
2007,,tax,billions of us dollars (USD),0.115
2007,,tax,billions of us dollars (USD),0.18
2007,,tax,billions of us dollars (USD),0.219
2007,,tax,billions of us dollars (USD),0.312
2007,,tax,billions of us dollars (USD),1.244
2007,,tax,billions of us dollars (USD),6.77
2007,,tax,billions of us dollars (USD),26.942
2007,,tax,billions of us dollars (USD),543.814
2007,,taxlessubsidies,billions of us dollars (USD),0.008
2007,,taxlessubsidies,billions of us dollars (USD),0.091
2007,,taxlessubsidies,billions of us dollars (USD),0.167
2007,,taxlessubsidies,billions of us dollars (USD),0.18
2007,,taxlessubsidies,billions of us dollars (USD),0.187
2007,,taxlessubsidies,billions of us dollars (USD),0.219
2007,,taxlessubsidies,billions of us dollars (USD),0.388
2007,,taxlessubsidies,billions of us dollars (USD),1.511
2007,,taxlessubsidies,billions of us dollars (USD),6.77
2007,,taxlessubsidies,billions of us dollars (USD),26.995
2007,,taxlessubsidies,billions of us dollars (USD),518.023
2007,,tbn_mch,billions of us dollars (USD),9.583
2007,,tea_fbp,billions of us dollars (USD),7.725
2007,,tel_cep,billions of us dollars (USD),23.712
2007,,tfl_cep,billions of us dollars (USD),5.836
2007,,tir_pla,billions of us dollars (USD),0.002
2007,,tir_pla,billions of us dollars (USD),17.436
2007,,tmn_nmp,billions of us dollars (USD),3.154
2007,,toi_che,billions of us dollars (USD),37.227
2007,,toi_ppd,billions of us dollars (USD),0.002
2007,,toi_ppd,billions of us dollars (USD),10.27
2007,,toy_mmf,billions of us dollars (USD),3.159
2007,,tps_fmt,billions of us dollars (USD),24.261
2007,,tpw_mot,billions of us dollars (USD),0.392
2007,,tpw_mot,billions of us dollars (USD),36.599
2007,,trdtrn,billions of us dollars (USD),-86.613
2007,,trdtrn,billions of us dollars (USD),4.369
2007,,trdtrn,billions of us dollars (USD),4.84
2007,,trdtrn,billions of us dollars (USD),4.91
2007,,trdtrn,billions of us dollars (USD),5.442
2007,,trdtrn,billions of us dollars (USD),16.871
2007,,trdtrn,billions of us dollars (USD),18.472
2007,,trk_trk,billions of us dollars (USD),1.176
2007,,trk_trk,billions of us dollars (USD),278.567
2007,,trl_mot,billions of us dollars (USD),0.036
2007,,trl_mot,billions of us dollars (USD),7.215
2007,,trm_mot,billions of us dollars (USD),0.099
2007,,trm_mot,billions of us dollars (USD),20.441
2007,,trn_con,billions of us dollars (USD),105.318
2007,,trn_sle,billions of us dollars (USD),11.833
2007,,trn_trn,billions of us dollars (USD),61.731
2007,,trncost,billions of us dollars (USD),0.812
2007,,trncost,billions of us dollars (USD),0.908
2007,,trncost,billions of us dollars (USD),0.938
2007,,trncost,billions of us dollars (USD),1.061
2007,,trncost,billions of us dollars (USD),1.096
2007,,trncost,billions of us dollars (USD),3.419
2007,,trv_adm,billions of us dollars (USD),39.801
2007,,txf_tex,billions of us dollars (USD),9.212
2007,,uni_edu,billions of us dollars (USD),0.002
2007,,uni_edu,billions of us dollars (USD),148.217
2007,,uph_fpd,billions of us dollars (USD),13.159
2007,,ure_pla,billions of us dollars (USD),9.633
2007,,veg_agr,billions of us dollars (USD),18.721
2007,,ven_wpd,billions of us dollars (USD),21.676
2007,,vet_tsv,billions of us dollars (USD),24.435
2007,,vlv_fmt,billions of us dollars (USD),0.007
2007,,vlv_fmt,billions of us dollars (USD),24.343
2007,,wat_uti,billions of us dollars (USD),10.331
2007,,wcm_cep,billions of us dollars (USD),10.274
2007,,wdv_eec,billions of us dollars (USD),0.019
2007,,wdv_eec,billions of us dollars (USD),12.571
2007,,wet_fbp,billions of us dollars (USD),11.769
2007,,why_fbp,billions of us dollars (USD),7.02
2007,,wls_brd,billions of us dollars (USD),164.14
2007,,wne_fbp,billions of us dollars (USD),12.602
2007,,wol_nmp,billions of us dollars (USD),5.999
2007,,wrh_wrh,billions of us dollars (USD),0.053
2007,,wrh_wrh,billions of us dollars (USD),68.975
2007,,wst_wst,billions of us dollars (USD),0.001
2007,,wst_wst,billions of us dollars (USD),75.531
2007,,wtl_brd,billions of us dollars (USD),304.949
2007,,wtt_wtt,billions of us dollars (USD),1.057
2007,,wtt_wtt,billions of us dollars (USD),47.907
2012,abr_nmp,abr_nmp,billions of us dollars (USD),4.571
2012,abr_nmp,basicsupply,billions of us dollars (USD),6.733
2012,abr_nmp,cut_mch,billions of us dollars (USD),0.001
2012,abr_nmp,duties,billions of us dollars (USD),0.008
2012,abr_nmp,imports,billions of us dollars (USD),1.991
2012,abr_nmp,margins,billions of us dollars (USD),1.378
2012,abr_nmp,mct_mch,billions of us dollars (USD),0.029
2012,abr_nmp,omf_fmt,billions of us dollars (USD),0.001
2012,abr_nmp,omm_mmf,billions of us dollars (USD),0.005
2012,abr_nmp,oth_pet,billions of us dollars (USD),0.001
2012,abr_nmp,output,billions of us dollars (USD),4.742
2012,abr_nmp,ppb_ppd,billions of us dollars (USD),0.134
2012,abr_nmp,supply,billions of us dollars (USD),9.034
2012,abr_nmp,tax,billions of us dollars (USD),0.062
2012,abr_nmp,taxlessubsidies,billions of us dollars (USD),0.07
2012,abr_nmp,trdtrn,billions of us dollars (USD),2.231
2012,abr_nmp,trncost,billions of us dollars (USD),0.854
2012,acc_tsv,acc_tsv,billions of us dollars (USD),156.852
2012,acc_tsv,basicsupply,billions of us dollars (USD),160.908
2012,acc_tsv,emp_adm,billions of us dollars (USD),0.304
2012,acc_tsv,fac_adm,billions of us dollars (USD),0.005
2012,acc_tsv,imports,billions of us dollars (USD),2.312
2012,acc_tsv,mgt_tsv,billions of us dollars (USD),0.811
2012,acc_tsv,off_adm,billions of us dollars (USD),0.6
2012,acc_tsv,output,billions of us dollars (USD),158.597
2012,acc_tsv,supply,billions of us dollars (USD),161.355
2012,acc_tsv,tax,billions of us dollars (USD),0.447
2012,acc_tsv,taxlessubsidies,billions of us dollars (USD),0.447
2012,acc_tsv,uni_edu,billions of us dollars (USD),0.025
2012,acn_mch,acn_mch,billions of us dollars (USD),29.004
2012,acn_mch,aec_cep,billions of us dollars (USD),0.026
2012,acn_mch,air_mch,billions of us dollars (USD),0.018
2012,acn_mch,ali_cep,billions of us dollars (USD),0.002
2012,acn_mch,basicsupply,billions of us dollars (USD),38.087
2012,acn_mch,duties,billions of us dollars (USD),0.02
2012,acn_mch,hea_mch,billions of us dollars (USD),0.071
2012,acn_mch,hrf_eec,billions of us dollars (USD),0.02
2012,acn_mch,ifm_fpd,billions of us dollars (USD),0.001
2012,acn_mch,imports,billions of us dollars (USD),8.676
2012,acn_mch,ipv_cep,billions of us dollars (USD),0.049
2012,acn_mch,margins,billions of us dollars (USD),15.012
2012,acn_mch,mat_mch,billions of us dollars (USD),0.001
2012,acn_mch,oci_mch,billions of us dollars (USD),0.094
2012,acn_mch,oee_mch,billions of us dollars (USD),0.001
2012,acn_mch,ofp_fpd,billions of us dollars (USD),0.005
2012,acn_mch,omh_eec,billions of us dollars (USD),0.001
2012,acn_mch,omv_mot,billions of us dollars (USD),0.013
2012,acn_mch,opm_pla,billions of us dollars (USD),0.006
2012,acn_mch,orn_fmt,billions of us dollars (USD),0.002
2012,acn_mch,oti_mch,billions of us dollars (USD),0.006
2012,acn_mch,output,billions of us dollars (USD),29.411
2012,acn_mch,ppe_mch,billions of us dollars (USD),0.004
2012,acn_mch,pwr_fmt,billions of us dollars (USD),0.064
2012,acn_mch,sas_mmf,billions of us dollars (USD),0.006
2012,acn_mch,shv_fpd,billions of us dollars (USD),0.014
2012,acn_mch,supply,billions of us dollars (USD),55.789
2012,acn_mch,tax,billions of us dollars (USD),1.673
2012,acn_mch,taxlessubsidies,billions of us dollars (USD),1.693
2012,acn_mch,trdtrn,billions of us dollars (USD),16.009
2012,acn_mch,trncost,billions of us dollars (USD),0.997
2012,acn_mch,vlv_fmt,billions of us dollars (USD),0.002
2012,adh_che,adh_che,billions of us dollars (USD),10.701
2012,adh_che,basicsupply,billions of us dollars (USD),12.244
2012,adh_che,ctm_cep,billions of us dollars (USD),0.005
2012,adh_che,duties,billions of us dollars (USD),0.009
2012,adh_che,fml_tex,billions of us dollars (USD),0.013
2012,adh_che,imports,billions of us dollars (USD),0.476
2012,adh_che,margins,billions of us dollars (USD),1.479
2012,adh_che,mnm_nmp,billions of us dollars (USD),0.001
2012,adh_che,obo_che,billions of us dollars (USD),0.52
2012,adh_che,och_che,billions of us dollars (USD),0.003
2012,adh_che,omm_mmf,billions of us dollars (USD),0.011
2012,adh_che,orb_pla,billions of us dollars (USD),0.018
2012,adh_che,output,billions of us dollars (USD),11.768
2012,adh_che,phm_che,billions of us dollars (USD),0.001
2012,adh_che,pmr_che,billions of us dollars (USD),0.154
2012,adh_che,pnt_che,billions of us dollars (USD),0.158
2012,adh_che,ppb_ppd,billions of us dollars (USD),0.004
2012,adh_che,sdp_che,billions of us dollars (USD),0.001
2012,adh_che,srf_che,billions of us dollars (USD),0.174
2012,adh_che,supply,billions of us dollars (USD),14.157
2012,adh_che,tax,billions of us dollars (USD),0.115
2012,adh_che,taxlessubsidies,billions of us dollars (USD),0.124
2012,adh_che,toi_che,billions of us dollars (USD),0.002
2012,adh_che,trdtrn,billions of us dollars (USD),1.789
2012,adh_che,trncost,billions of us dollars (USD),0.31
2012,adv_tsv,adv_tsv,billions of us dollars (USD),111.167
2012,adv_tsv,agt_art,billions of us dollars (USD),1.604
2012,adv_tsv,amu_rec,billions of us dollars (USD),0.118
2012,adv_tsv,basicsupply,billions of us dollars (USD),326.891
2012,adv_tsv,bok_pub,billions of us dollars (USD),0.136
2012,adv_tsv,bsp_adm,billions of us dollars (USD),0.057
2012,adv_tsv,cbl_brd,billions of us dollars (USD),29.69
2012,adv_tsv,ceh_fmt,billions of us dollars (USD),0.006
2012,adv_tsv,civ_osv,billions of us dollars (USD),1.044
2012,adv_tsv,cut_fmt,billions of us dollars (USD),0.001
2012,adv_tsv,emp_adm,billions of us dollars (USD),0.001
2012,adv_tsv,fom_pla,billions of us dollars (USD),0.001
2012,adv_tsv,grd_grd,billions of us dollars (USD),0.013
2012,adv_tsv,grt_osv,billions of us dollars (USD),0.005
2012,adv_tsv,imports,billions of us dollars (USD),5.938
2012,adv_tsv,ind_art,billions of us dollars (USD),0.197
2012,adv_tsv,int_dat,billions of us dollars (USD),46.193
2012,adv_tsv,mal_pub,billions of us dollars (USD),6.877
2012,adv_tsv,mch_wht,billions of us dollars (USD),0.005
2012,adv_tsv,mmo_cep,billions of us dollars (USD),0.814
2012,adv_tsv,mus_art,billions of us dollars (USD),0.018
2012,adv_tsv,ndg_wht,billions of us dollars (USD),0.382
2012,adv_tsv,new_dat,billions of us dollars (USD),0.182
2012,adv_tsv,new_pub,billions of us dollars (USD),19.615
2012,adv_tsv,odg_wht,billions of us dollars (USD),0.03
