yr,g,s,units,value
2012,tsv,trk,billions of us dollars (USD),0.06
2012,tsv,trn,billions of us dollars (USD),0.01
2012,tsv,tsv,billions of us dollars (USD),1099.949
2012,tsv,uti,billions of us dollars (USD),0.127
2012,tsv,wht,billions of us dollars (USD),1.419
2012,tsv,wpd,billions of us dollars (USD),0.293
2012,tsv,wrh,billions of us dollars (USD),0.034
2012,tsv,wst,billions of us dollars (USD),0.06
2012,tsv,wtt,billions of us dollars (USD),0.002
2012,use,basicsupply,billions of us dollars (USD),21.339
2012,use,duties,billions of us dollars (USD),0.023
2012,use,fbp,billions of us dollars (USD),0.003
2012,use,fmt,billions of us dollars (USD),1.397
2012,use,imports,billions of us dollars (USD),12.797
2012,use,margins,billions of us dollars (USD),85.999
2012,use,mch,billions of us dollars (USD),0.212
2012,use,mot,billions of us dollars (USD),0.941
2012,use,nmp,billions of us dollars (USD),0.011
2012,use,ote,billions of us dollars (USD),0.081
2012,use,output,billions of us dollars (USD),8.542
2012,use,pla,billions of us dollars (USD),0.078
2012,use,pmt,billions of us dollars (USD),1.066
2012,use,ppd,billions of us dollars (USD),0.336
2012,use,pri,billions of us dollars (USD),0.117
2012,use,res,billions of us dollars (USD),0.131
2012,use,slg,billions of us dollars (USD),3.573
2012,use,supply,billions of us dollars (USD),146.131
2012,use,tax,billions of us dollars (USD),11.275
2012,use,taxlessubsidies,billions of us dollars (USD),11.297
2012,use,trdtrn,billions of us dollars (USD),113.494
2012,use,trncost,billions of us dollars (USD),27.495
2012,use,wpd,billions of us dollars (USD),0.036
2012,use,wst,billions of us dollars (USD),0.561
2012,uti,basicsupply,billions of us dollars (USD),563.328
2012,uti,fen,billions of us dollars (USD),13.448
2012,uti,fnd,billions of us dollars (USD),0.145
2012,uti,imports,billions of us dollars (USD),2.115
2012,uti,output,billions of us dollars (USD),561.214
2012,uti,pip,billions of us dollars (USD),0.117
2012,uti,sle,billions of us dollars (USD),122.43
2012,uti,slg,billions of us dollars (USD),1.02
2012,uti,supply,billions of us dollars (USD),594.548
2012,uti,tax,billions of us dollars (USD),31.22
2012,uti,taxlessubsidies,billions of us dollars (USD),31.22
2012,uti,uti,billions of us dollars (USD),424.055
2012,wht,air,billions of us dollars (USD),0.012
2012,wht,alt,billions of us dollars (USD),0.777
2012,wht,basicsupply,billions of us dollars (USD),1466.199
2012,wht,brd,billions of us dollars (USD),3.909
2012,wht,cep,billions of us dollars (USD),3.76
2012,wht,che,billions of us dollars (USD),14.534
2012,wht,com,billions of us dollars (USD),3.144
2012,wht,dat,billions of us dollars (USD),0.356
2012,wht,eec,billions of us dollars (USD),1.919
2012,wht,fbp,billions of us dollars (USD),7.151
2012,wht,fmt,billions of us dollars (USD),3.529
2012,wht,fpd,billions of us dollars (USD),1.697
2012,wht,grd,billions of us dollars (USD),0.009
2012,wht,margins,billions of us dollars (USD),-1387.463
2012,wht,mch,billions of us dollars (USD),8.802
2012,wht,min,billions of us dollars (USD),0.291
2012,wht,mmf,billions of us dollars (USD),5.595
2012,wht,mot,billions of us dollars (USD),3.02
2012,wht,mov,billions of us dollars (USD),0.008
2012,wht,nmp,billions of us dollars (USD),1.123
2012,wht,oil,billions of us dollars (USD),0.466
2012,wht,osv,billions of us dollars (USD),0.564
2012,wht,ote,billions of us dollars (USD),1.94
2012,wht,otr,billions of us dollars (USD),0.069
2012,wht,output,billions of us dollars (USD),1466.199
2012,wht,pet,billions of us dollars (USD),4.862
2012,wht,pla,billions of us dollars (USD),2.535
2012,wht,pmt,billions of us dollars (USD),0.889
2012,wht,ppd,billions of us dollars (USD),0.967
2012,wht,pri,billions of us dollars (USD),0.704
2012,wht,pub,billions of us dollars (USD),8.286
2012,wht,rnt,billions of us dollars (USD),0.331
2012,wht,smn,billions of us dollars (USD),0.515
2012,wht,supply,billions of us dollars (USD),78.736
2012,wht,tex,billions of us dollars (USD),0.64
2012,wht,trdtrn,billions of us dollars (USD),-1387.463
2012,wht,wht,billions of us dollars (USD),1383.064
2012,wht,wpd,billions of us dollars (USD),0.731
2012,wpd,agr,billions of us dollars (USD),0.011
2012,wpd,basicsupply,billions of us dollars (USD),92.632
2012,wpd,cep,billions of us dollars (USD),0.003
2012,wpd,che,billions of us dollars (USD),0.001
2012,wpd,duties,billions of us dollars (USD),0.136
2012,wpd,fmt,billions of us dollars (USD),0.167
2012,wpd,fpd,billions of us dollars (USD),0.405
2012,wpd,imports,billions of us dollars (USD),13.589
2012,wpd,margins,billions of us dollars (USD),22.404
2012,wpd,mmf,billions of us dollars (USD),0.075
2012,wpd,nmp,billions of us dollars (USD),0.011
2012,wpd,output,billions of us dollars (USD),79.043
2012,wpd,pla,billions of us dollars (USD),0.178
2012,wpd,ppd,billions of us dollars (USD),0.097
2012,wpd,slg,billions of us dollars (USD),0.178
2012,wpd,supply,billions of us dollars (USD),123.367
2012,wpd,tax,billions of us dollars (USD),2.392
2012,wpd,taxlessubsidies,billions of us dollars (USD),2.528
2012,wpd,trdtrn,billions of us dollars (USD),28.207
2012,wpd,trncost,billions of us dollars (USD),5.803
2012,wpd,wpd,billions of us dollars (USD),77.918
2012,wrh,basicsupply,billions of us dollars (USD),112.005
2012,wrh,mvt,billions of us dollars (USD),0.259
2012,wrh,otr,billions of us dollars (USD),0.984
2012,wrh,ott,billions of us dollars (USD),0.036
2012,wrh,output,billions of us dollars (USD),112.005
2012,wrh,supply,billions of us dollars (USD),112.114
2012,wrh,tax,billions of us dollars (USD),0.11
2012,wrh,taxlessubsidies,billions of us dollars (USD),0.11
2012,wrh,trk,billions of us dollars (USD),3.826
2012,wrh,wht,billions of us dollars (USD),0.014
2012,wrh,wrh,billions of us dollars (USD),106.885
2012,wst,adm,billions of us dollars (USD),0.109
2012,wst,basicsupply,billions of us dollars (USD),95.369
2012,wst,imports,billions of us dollars (USD),0.163
2012,wst,output,billions of us dollars (USD),95.207
2012,wst,slg,billions of us dollars (USD),12.48
2012,wst,supply,billions of us dollars (USD),96.785
2012,wst,tax,billions of us dollars (USD),1.416
2012,wst,taxlessubsidies,billions of us dollars (USD),1.416
2012,wst,trk,billions of us dollars (USD),1.764
2012,wst,wst,billions of us dollars (USD),80.854
2012,wtt,basicsupply,billions of us dollars (USD),36.553
2012,wtt,ciffob,billions of us dollars (USD),-9.566
2012,wtt,otr,billions of us dollars (USD),1.28
2012,wtt,output,billions of us dollars (USD),46.119
2012,wtt,sle,billions of us dollars (USD),0.271
2012,wtt,subsidies,billions of us dollars (USD),-0.505
2012,wtt,supply,billions of us dollars (USD),25.181
2012,wtt,tax,billions of us dollars (USD),0.14
2012,wtt,taxlessubsidies,billions of us dollars (USD),-0.365
2012,wtt,trdtrn,billions of us dollars (USD),-11.007
2012,wtt,trncost,billions of us dollars (USD),-11.007
2012,wtt,wtt,billions of us dollars (USD),44.569
2013,adm,adm,billions of us dollars (USD),661.831
2013,adm,basicsupply,billions of us dollars (USD),679.631
2013,adm,com,billions of us dollars (USD),3.417
2013,adm,dat,billions of us dollars (USD),0.448
2013,adm,fbt,billions of us dollars (USD),0.181
2013,adm,gmt,billions of us dollars (USD),0.175
2013,adm,imports,billions of us dollars (USD),1.359
2013,adm,otr,billions of us dollars (USD),0.075
2013,adm,ott,billions of us dollars (USD),1.973
2013,adm,output,billions of us dollars (USD),678.272
2013,adm,pri,billions of us dollars (USD),0.164
2013,adm,pub,billions of us dollars (USD),0.808
2013,adm,slg,billions of us dollars (USD),6.965
2013,adm,supply,billions of us dollars (USD),684.717
2013,adm,tax,billions of us dollars (USD),5.086
2013,adm,taxlessubsidies,billions of us dollars (USD),5.086
2013,adm,tsv,billions of us dollars (USD),2.21
2013,adm,wht,billions of us dollars (USD),0.024
2013,agr,agr,billions of us dollars (USD),439.815
2013,agr,basicsupply,billions of us dollars (USD),475.072
2013,agr,duties,billions of us dollars (USD),0.028
2013,agr,fof,billions of us dollars (USD),0.016
2013,agr,imports,billions of us dollars (USD),34.565
2013,agr,margins,billions of us dollars (USD),80.124
2013,agr,ott,billions of us dollars (USD),0.183
2013,agr,output,billions of us dollars (USD),440.507
2013,agr,slg,billions of us dollars (USD),0.494
2013,agr,subsidies,billions of us dollars (USD),-8.913
2013,agr,supply,billions of us dollars (USD),597.088
2013,agr,tax,billions of us dollars (USD),5.003
2013,agr,taxlessubsidies,billions of us dollars (USD),-3.883
2013,agr,trdtrn,billions of us dollars (USD),125.899
2013,agr,trncost,billions of us dollars (USD),45.775
2013,air,air,billions of us dollars (USD),182.65
2013,air,basicsupply,billions of us dollars (USD),213.133
2013,air,ciffob,billions of us dollars (USD),-1.129
2013,air,imports,billions of us dollars (USD),31.403
2013,air,otr,billions of us dollars (USD),0.209
2013,air,output,billions of us dollars (USD),182.858
2013,air,subsidies,billions of us dollars (USD),-0.234
2013,air,supply,billions of us dollars (USD),226.785
2013,air,tax,billions of us dollars (USD),16.428
2013,air,taxlessubsidies,billions of us dollars (USD),16.194
2013,air,trdtrn,billions of us dollars (USD),-2.542
2013,air,trncost,billions of us dollars (USD),-2.542
2013,alt,alt,billions of us dollars (USD),18.511
2013,alt,basicsupply,billions of us dollars (USD),142.145
2013,alt,duties,billions of us dollars (USD),16.854
2013,alt,fbp,billions of us dollars (USD),0.046
2013,alt,fpd,billions of us dollars (USD),0.002
2013,alt,imports,billions of us dollars (USD),122.039
2013,alt,margins,billions of us dollars (USD),210.563
2013,alt,mmf,billions of us dollars (USD),0.037
2013,alt,ott,billions of us dollars (USD),0.265
2013,alt,output,billions of us dollars (USD),20.106
2013,alt,pri,billions of us dollars (USD),0.015
2013,alt,slg,billions of us dollars (USD),1.118
2013,alt,supply,billions of us dollars (USD),399.673
2013,alt,tax,billions of us dollars (USD),22.906
2013,alt,taxlessubsidies,billions of us dollars (USD),39.761
2013,alt,tex,billions of us dollars (USD),0.113
2013,alt,trdtrn,billions of us dollars (USD),217.767
2013,alt,trncost,billions of us dollars (USD),7.204
2013,amb,adm,billions of us dollars (USD),0.009
2013,amb,air,billions of us dollars (USD),0.045
2013,amb,amb,billions of us dollars (USD),861.845
2013,amb,basicsupply,billions of us dollars (USD),897.773
2013,amb,gmt,billions of us dollars (USD),1.271
2013,amb,hos,billions of us dollars (USD),6.23
2013,amb,nrs,billions of us dollars (USD),0.903
2013,amb,ott,billions of us dollars (USD),0.418
2013,amb,output,billions of us dollars (USD),897.773
2013,amb,slg,billions of us dollars (USD),26.837
2013,amb,soc,billions of us dollars (USD),0.214
2013,amb,supply,billions of us dollars (USD),898.194
2013,amb,tax,billions of us dollars (USD),0.42
2013,amb,taxlessubsidies,billions of us dollars (USD),0.42
2013,amd,amd,billions of us dollars (USD),136.148
2013,amd,art,billions of us dollars (USD),0.008
2013,amd,basicsupply,billions of us dollars (USD),169.384
2013,amd,edu,billions of us dollars (USD),23.764
2013,amd,ore,billions of us dollars (USD),0.016
2013,amd,output,billions of us dollars (USD),169.384
2013,amd,rec,billions of us dollars (USD),0.35
2013,amd,res,billions of us dollars (USD),0.134
2013,amd,slg,billions of us dollars (USD),8.964
2013,amd,supply,billions of us dollars (USD),183.884
2013,amd,tax,billions of us dollars (USD),14.5
2013,amd,taxlessubsidies,billions of us dollars (USD),14.5
2013,art,amd,billions of us dollars (USD),1.189
2013,art,art,billions of us dollars (USD),127.939
2013,art,basicsupply,billions of us dollars (USD),134.559
2013,art,edu,billions of us dollars (USD),1.406
2013,art,fdd,billions of us dollars (USD),0.02
2013,art,imports,billions of us dollars (USD),0.949
2013,art,output,billions of us dollars (USD),133.61
2013,art,rec,billions of us dollars (USD),0.19
2013,art,sle,billions of us dollars (USD),0.167
2013,art,slg,billions of us dollars (USD),2.699
2013,art,supply,billions of us dollars (USD),139.655
2013,art,tax,billions of us dollars (USD),5.096
2013,art,taxlessubsidies,billions of us dollars (USD),5.096
2013,bnk,basicsupply,billions of us dollars (USD),696.228
2013,bnk,bnk,billions of us dollars (USD),670.123
2013,bnk,fbt,billions of us dollars (USD),0.364
2013,bnk,imports,billions of us dollars (USD),0.046
2013,bnk,mvt,billions of us dollars (USD),4.007
2013,bnk,ott,billions of us dollars (USD),0.214
2013,bnk,output,billions of us dollars (USD),696.181
2013,bnk,sec,billions of us dollars (USD),21.448
2013,bnk,sle,billions of us dollars (USD),0.025
2013,bnk,subsidies,billions of us dollars (USD),-0.655
2013,bnk,supply,billions of us dollars (USD),695.572
2013,bnk,taxlessubsidies,billions of us dollars (USD),-0.655
2013,brd,amd,billions of us dollars (USD),0.195
2013,brd,basicsupply,billions of us dollars (USD),611.901
2013,brd,brd,billions of us dollars (USD),611.134
2013,brd,com,billions of us dollars (USD),0.151
2013,brd,dat,billions of us dollars (USD),0.172
2013,brd,imports,billions of us dollars (USD),0.163
2013,brd,ott,billions of us dollars (USD),0.087
2013,brd,output,billions of us dollars (USD),611.738
2013,brd,subsidies,billions of us dollars (USD),-0.395
2013,brd,supply,billions of us dollars (USD),640.783
2013,brd,tax,billions of us dollars (USD),29.278
2013,brd,taxlessubsidies,billions of us dollars (USD),28.882
2013,cep,basicsupply,billions of us dollars (USD),600.995
2013,cep,cep,billions of us dollars (USD),294.203
2013,cep,che,billions of us dollars (USD),1.052
2013,cep,duties,billions of us dollars (USD),1.162
2013,cep,eec,billions of us dollars (USD),0.824
2013,cep,fmt,billions of us dollars (USD),0.501
2013,cep,imports,billions of us dollars (USD),299.719
2013,cep,margins,billions of us dollars (USD),200.257
2013,cep,mch,billions of us dollars (USD),1.03
2013,cep,mmf,billions of us dollars (USD),0.678
2013,cep,mot,billions of us dollars (USD),0.049
2013,cep,mov,billions of us dollars (USD),0.008
2013,cep,ote,billions of us dollars (USD),1.933
2013,cep,output,billions of us dollars (USD),301.276
2013,cep,pla,billions of us dollars (USD),0.154
2013,cep,ppd,billions of us dollars (USD),0.652
2013,cep,pri,billions of us dollars (USD),0.066
2013,cep,supply,billions of us dollars (USD),825.668
2013,cep,tax,billions of us dollars (USD),14.034
2013,cep,taxlessubsidies,billions of us dollars (USD),15.196
2013,cep,trdtrn,billions of us dollars (USD),209.477
2013,cep,trncost,billions of us dollars (USD),9.221
2013,cep,wht,billions of us dollars (USD),0.124
2013,che,basicsupply,billions of us dollars (USD),1007.803
2013,che,cep,billions of us dollars (USD),0.239
2013,che,che,billions of us dollars (USD),753.203
2013,che,duties,billions of us dollars (USD),1.908
2013,che,eec,billions of us dollars (USD),0.236
2013,che,fbp,billions of us dollars (USD),4.042
2013,che,fmt,billions of us dollars (USD),0.119
2013,che,fnd,billions of us dollars (USD),0.005
2013,che,fpd,billions of us dollars (USD),0.01
2013,che,imports,billions of us dollars (USD),209.805
2013,che,margins,billions of us dollars (USD),367.258
2013,che,mch,billions of us dollars (USD),0.118
2013,che,min,billions of us dollars (USD),2.851
2013,che,mmf,billions of us dollars (USD),0.356
2013,che,mot,billions of us dollars (USD),0.008
2013,che,nmp,billions of us dollars (USD),0.159
2013,che,oil,billions of us dollars (USD),0.263
2013,che,ote,billions of us dollars (USD),0.014
2013,che,output,billions of us dollars (USD),797.997
2013,che,pet,billions of us dollars (USD),31.511
2013,che,pla,billions of us dollars (USD),0.849
2013,che,pmt,billions of us dollars (USD),0.273
2013,che,ppd,billions of us dollars (USD),0.163
2013,che,slg,billions of us dollars (USD),0.091
2013,che,subsidies,billions of us dollars (USD),-0.047
2013,che,supply,billions of us dollars (USD),1431.595
2013,che,tax,billions of us dollars (USD),23.173
2013,che,taxlessubsidies,billions of us dollars (USD),25.034
2013,che,tex,billions of us dollars (USD),3.48
2013,che,trdtrn,billions of us dollars (USD),398.758
2013,che,trncost,billions of us dollars (USD),31.501
2013,che,wpd,billions of us dollars (USD),0.009
2013,com,adm,billions of us dollars (USD),7.23
2013,com,air,billions of us dollars (USD),0.256
2013,com,alt,billions of us dollars (USD),0.029
2013,com,amb,billions of us dollars (USD),0.742
2013,com,amd,billions of us dollars (USD),0.018
2013,com,art,billions of us dollars (USD),0.058
2013,com,basicsupply,billions of us dollars (USD),449.873
2013,com,bnk,billions of us dollars (USD),2.897
2013,com,brd,billions of us dollars (USD),1.718
2013,com,cep,billions of us dollars (USD),1.263
2013,com,che,billions of us dollars (USD),0.512
2013,com,com,billions of us dollars (USD),323.208
2013,com,con,billions of us dollars (USD),0.233
2013,com,dat,billions of us dollars (USD),15.164
2013,com,edu,billions of us dollars (USD),3.432
2013,com,eec,billions of us dollars (USD),0.315
2013,com,fbp,billions of us dollars (USD),0.108
2013,com,fdd,billions of us dollars (USD),2.161
2013,com,fen,billions of us dollars (USD),0.638
2013,com,fin,billions of us dollars (USD),0.016
2013,com,fmt,billions of us dollars (USD),0.252
2013,com,fnd,billions of us dollars (USD),2.455
2013,com,fpd,billions of us dollars (USD),0.044
2013,com,hos,billions of us dollars (USD),2.186
2013,com,hou,billions of us dollars (USD),0.013
2013,com,imports,billions of us dollars (USD),25.273
2013,com,ins,billions of us dollars (USD),2.018
2013,com,leg,billions of us dollars (USD),0.25
2013,com,man,billions of us dollars (USD),9.779
2013,com,mch,billions of us dollars (USD),0.72
2013,com,mmf,billions of us dollars (USD),0.401
2013,com,mot,billions of us dollars (USD),0.367
2013,com,mov,billions of us dollars (USD),0.259
2013,com,mvt,billions of us dollars (USD),0.004
2013,com,nmp,billions of us dollars (USD),0.019
2013,com,nrs,billions of us dollars (USD),0.011
2013,com,oil,billions of us dollars (USD),0.105
2013,com,ore,billions of us dollars (USD),0.091
2013,com,osv,billions of us dollars (USD),0.573
2013,com,ote,billions of us dollars (USD),0.664
2013,com,otr,billions of us dollars (USD),0.191
2013,com,ott,billions of us dollars (USD),1.652
2013,com,output,billions of us dollars (USD),424.6
2013,com,pet,billions of us dollars (USD),0.041
2013,com,pip,billions of us dollars (USD),0.037
2013,com,pla,billions of us dollars (USD),0.131
2013,com,pmt,billions of us dollars (USD),0.052
2013,com,ppd,billions of us dollars (USD),0.064
2013,com,pri,billions of us dollars (USD),0.216
2013,com,pub,billions of us dollars (USD),10.098
2013,com,rec,billions of us dollars (USD),0.009
2013,com,rnt,billions of us dollars (USD),0.139
2013,com,sec,billions of us dollars (USD),1.11
2013,com,slg,billions of us dollars (USD),7.0
2013,com,smn,billions of us dollars (USD),0.069
2013,com,soc,billions of us dollars (USD),0.078
2013,com,supply,billions of us dollars (USD),452.935
2013,com,tax,billions of us dollars (USD),3.062
2013,com,taxlessubsidies,billions of us dollars (USD),3.062
2013,com,tex,billions of us dollars (USD),0.014
2013,com,trk,billions of us dollars (USD),0.06
2013,com,trn,billions of us dollars (USD),0.117
2013,com,tsv,billions of us dollars (USD),9.075
2013,com,uti,billions of us dollars (USD),0.416
2013,com,wht,billions of us dollars (USD),13.632
2013,com,wpd,billions of us dollars (USD),0.016
2013,com,wrh,billions of us dollars (USD),0.09
2013,com,wst,billions of us dollars (USD),0.065
2013,com,wtt,billions of us dollars (USD),0.017
2013,con,adm,billions of us dollars (USD),1.661
2013,con,air,billions of us dollars (USD),0.002
2013,con,alt,billions of us dollars (USD),0.001
2013,con,amb,billions of us dollars (USD),0.249
2013,con,amd,billions of us dollars (USD),1.21
2013,con,art,billions of us dollars (USD),0.298
2013,con,basicsupply,billions of us dollars (USD),1230.324
2013,con,bnk,billions of us dollars (USD),0.002
2013,con,brd,billions of us dollars (USD),1.534
2013,con,cep,billions of us dollars (USD),0.017
2013,con,che,billions of us dollars (USD),0.109
2013,con,com,billions of us dollars (USD),0.005
2013,con,con,billions of us dollars (USD),1153.847
2013,con,dat,billions of us dollars (USD),0.014
2013,con,edu,billions of us dollars (USD),1.688
2013,con,eec,billions of us dollars (USD),0.046
2013,con,fbp,billions of us dollars (USD),0.096
2013,con,fbt,billions of us dollars (USD),0.005
2013,con,fdd,billions of us dollars (USD),0.004
2013,con,fin,billions of us dollars (USD),0.003
2013,con,fmt,billions of us dollars (USD),1.07
2013,con,fnd,billions of us dollars (USD),0.304
2013,con,fof,billions of us dollars (USD),1.055
2013,con,fpd,billions of us dollars (USD),0.184
2013,con,gmt,billions of us dollars (USD),1.72
2013,con,grd,billions of us dollars (USD),0.003
2013,con,hos,billions of us dollars (USD),0.914
2013,con,hou,billions of us dollars (USD),13.97
2013,con,ins,billions of us dollars (USD),0.007
2013,con,man,billions of us dollars (USD),0.117
2013,con,mch,billions of us dollars (USD),0.468
2013,con,min,billions of us dollars (USD),6.804
2013,con,mmf,billions of us dollars (USD),1.43
2013,con,mot,billions of us dollars (USD),0.298
2013,con,mov,billions of us dollars (USD),0.043
2013,con,mvt,billions of us dollars (USD),0.002
2013,con,nmp,billions of us dollars (USD),0.412
2013,con,nrs,billions of us dollars (USD),0.033
2013,con,oil,billions of us dollars (USD),1.335
2013,con,ore,billions of us dollars (USD),0.681
2013,con,osv,billions of us dollars (USD),0.817
2013,con,ote,billions of us dollars (USD),0.517
2013,con,otr,billions of us dollars (USD),0.118
2013,con,ott,billions of us dollars (USD),6.146
2013,con,output,billions of us dollars (USD),1230.324
2013,con,pet,billions of us dollars (USD),0.108
2013,con,pip,billions of us dollars (USD),0.054
2013,con,pla,billions of us dollars (USD),0.068
2013,con,pmt,billions of us dollars (USD),0.145
2013,con,ppd,billions of us dollars (USD),0.067
2013,con,pri,billions of us dollars (USD),0.003
2013,con,pub,billions of us dollars (USD),0.003
2013,con,rec,billions of us dollars (USD),0.206
2013,con,res,billions of us dollars (USD),1.035
2013,con,rnt,billions of us dollars (USD),0.067
2013,con,slg,billions of us dollars (USD),14.698
2013,con,smn,billions of us dollars (USD),8.338
2013,con,soc,billions of us dollars (USD),0.206
2013,con,supply,billions of us dollars (USD),1231.765
2013,con,tax,billions of us dollars (USD),1.44
2013,con,taxlessubsidies,billions of us dollars (USD),1.44
2013,con,tex,billions of us dollars (USD),0.035
2013,con,trk,billions of us dollars (USD),0.34
2013,con,trn,billions of us dollars (USD),0.976
2013,con,tsv,billions of us dollars (USD),0.635
2013,con,uti,billions of us dollars (USD),1.443
2013,con,wht,billions of us dollars (USD),2.282
2013,con,wpd,billions of us dollars (USD),0.309
2013,con,wrh,billions of us dollars (USD),0.027
2013,con,wst,billions of us dollars (USD),0.034
2013,con,wtt,billions of us dollars (USD),0.007
2013,dat,basicsupply,billions of us dollars (USD),180.932
2013,dat,com,billions of us dollars (USD),11.717
2013,dat,dat,billions of us dollars (USD),151.152
2013,dat,fdd,billions of us dollars (USD),0.013
2013,dat,imports,billions of us dollars (USD),1.012
2013,dat,osv,billions of us dollars (USD),0.443
2013,dat,output,billions of us dollars (USD),179.921
2013,dat,pub,billions of us dollars (USD),12.166
2013,dat,slg,billions of us dollars (USD),1.99
2013,dat,supply,billions of us dollars (USD),181.476
2013,dat,tax,billions of us dollars (USD),0.544
2013,dat,taxlessubsidies,billions of us dollars (USD),0.544
2013,dat,tsv,billions of us dollars (USD),2.439
2013,edu,adm,billions of us dollars (USD),0.148
2013,edu,art,billions of us dollars (USD),0.015
2013,edu,basicsupply,billions of us dollars (USD),346.05
2013,edu,com,billions of us dollars (USD),1.565
2013,edu,dat,billions of us dollars (USD),0.678
2013,edu,edu,billions of us dollars (USD),250.282
2013,edu,fdd,billions of us dollars (USD),0.219
2013,edu,imports,billions of us dollars (USD),1.366
2013,edu,mvt,billions of us dollars (USD),0.041
2013,edu,osv,billions of us dollars (USD),0.026
2013,edu,ott,billions of us dollars (USD),0.156
2013,edu,output,billions of us dollars (USD),344.684
2013,edu,pub,billions of us dollars (USD),5.684
2013,edu,rec,billions of us dollars (USD),1.057
2013,edu,rnt,billions of us dollars (USD),0.002
2013,edu,slg,billions of us dollars (USD),84.811
2013,edu,supply,billions of us dollars (USD),346.272
2013,edu,tax,billions of us dollars (USD),0.222
2013,edu,taxlessubsidies,billions of us dollars (USD),0.222
2013,eec,basicsupply,billions of us dollars (USD),200.445
2013,eec,cep,billions of us dollars (USD),0.809
2013,eec,che,billions of us dollars (USD),0.098
2013,eec,duties,billions of us dollars (USD),1.803
2013,eec,eec,billions of us dollars (USD),115.629
2013,eec,fmt,billions of us dollars (USD),0.269
2013,eec,fpd,billions of us dollars (USD),0.002
2013,eec,imports,billions of us dollars (USD),80.936
2013,eec,margins,billions of us dollars (USD),84.536
2013,eec,mch,billions of us dollars (USD),1.244
2013,eec,mmf,billions of us dollars (USD),0.087
2013,eec,mot,billions of us dollars (USD),0.1
2013,eec,nmp,billions of us dollars (USD),0.223
2013,eec,ote,billions of us dollars (USD),0.198
2013,eec,output,billions of us dollars (USD),119.509
2013,eec,pet,billions of us dollars (USD),0.007
2013,eec,pla,billions of us dollars (USD),0.145
2013,eec,pmt,billions of us dollars (USD),0.698
2013,eec,subsidies,billions of us dollars (USD),-0.394
2013,eec,supply,billions of us dollars (USD),300.606
2013,eec,tax,billions of us dollars (USD),7.293
2013,eec,taxlessubsidies,billions of us dollars (USD),8.702
2013,eec,trdtrn,billions of us dollars (USD),91.46
2013,eec,trncost,billions of us dollars (USD),6.924
2013,fbp,basicsupply,billions of us dollars (USD),985.338
2013,fbp,che,billions of us dollars (USD),11.459
2013,fbp,duties,billions of us dollars (USD),0.953
2013,fbp,fbp,billions of us dollars (USD),878.986
2013,fbp,fbt,billions of us dollars (USD),8.249
2013,fbp,gmt,billions of us dollars (USD),2.382
2013,fbp,imports,billions of us dollars (USD),78.683
2013,fbp,margins,billions of us dollars (USD),388.066
2013,fbp,mch,billions of us dollars (USD),0.005
2013,fbp,ott,billions of us dollars (USD),0.031
2013,fbp,output,billions of us dollars (USD),906.655
2013,fbp,slg,billions of us dollars (USD),1.736
2013,fbp,supply,billions of us dollars (USD),1481.178
2013,fbp,tax,billions of us dollars (USD),81.687
2013,fbp,taxlessubsidies,billions of us dollars (USD),82.64
2013,fbp,trdtrn,billions of us dollars (USD),413.201
2013,fbp,trncost,billions of us dollars (USD),25.135
2013,fbp,wht,billions of us dollars (USD),3.807
2013,fbt,amd,billions of us dollars (USD),0.308
2013,fbt,basicsupply,billions of us dollars (USD),173.513
2013,fbt,fbt,billions of us dollars (USD),167.843
2013,fbt,margins,billions of us dollars (USD),-173.513
2013,fbt,otr,billions of us dollars (USD),0.007
2013,fbt,output,billions of us dollars (USD),173.513
2013,fbt,res,billions of us dollars (USD),0.666
2013,fbt,rnt,billions of us dollars (USD),0.239
2013,fbt,sle,billions of us dollars (USD),4.452
2013,fbt,trdtrn,billions of us dollars (USD),-173.513
2013,fdd,basicsupply,billions of us dollars (USD),611.205
2013,fdd,fdd,billions of us dollars (USD),611.205
2013,fdd,output,billions of us dollars (USD),611.205
2013,fdd,supply,billions of us dollars (USD),611.205
2013,fen,basicsupply,billions of us dollars (USD),71.687
2013,fen,fen,billions of us dollars (USD),70.894
2013,fen,fnd,billions of us dollars (USD),0.338
2013,fen,imports,billions of us dollars (USD),0.455
2013,fen,output,billions of us dollars (USD),71.232
2013,fen,supply,billions of us dollars (USD),71.687
2013,fin,basicsupply,billions of us dollars (USD),160.412
2013,fin,fin,billions of us dollars (USD),138.649
2013,fin,fnd,billions of us dollars (USD),0.06
2013,fin,output,billions of us dollars (USD),160.412
2013,fin,slg,billions of us dollars (USD),21.703
2013,fin,supply,billions of us dollars (USD),160.412
2013,fmt,basicsupply,billions of us dollars (USD),393.595
2013,fmt,cep,billions of us dollars (USD),0.18
2013,fmt,che,billions of us dollars (USD),0.122
2013,fmt,duties,billions of us dollars (USD),1.458
2013,fmt,eec,billions of us dollars (USD),0.212
2013,fmt,fmt,billions of us dollars (USD),328.986
2013,fmt,fpd,billions of us dollars (USD),0.282
2013,fmt,imports,billions of us dollars (USD),56.382
2013,fmt,margins,billions of us dollars (USD),85.78
2013,fmt,mch,billions of us dollars (USD),2.603
2013,fmt,mmf,billions of us dollars (USD),0.308
2013,fmt,mot,billions of us dollars (USD),0.627
2013,fmt,nmp,billions of us dollars (USD),0.23
2013,fmt,oil,billions of us dollars (USD),0.022
